id_achat;date_achat;id_produit;quantité;id_fournisseur;prix_unitaire;délai_livraison_jours
PO004571;09/05/2024;P00200;38;S012;179.41;4
PO004572;09/02/2024;P00966;74;S017;156.85;11
PO004573;01/02/2024;P00537;63;S009;297.85;10
PO004574;29/07/2024;P00113;14;S035;19.28;5
PO004575;19/06/2024;P00722;92;S007;34.37;2
PO004576;12/12/2024;P00889;50;S003;276.46;3
PO004577;25/12/2024;P00510;82;S013;264.15;6
PO004578;08/06/2024;P00514;58;S043;144.02;7
PO004579;13/08/2024;P00832;17;S012;163.84;5
PO004580;28/09/2024;P00473;51;S007;240.87;13
PO004581;22/11/2024;P00851;15;S005;110.37;12
PO004582;03/03/2024;P00934;51;S019;192.17;12
PO004583;09/03/2024;P00208;93;S040;38.4;4
PO004584;12/12/2024;P00943;90;S010;127.83;8
PO004585;19/01/2024;P00312;76;S006;220.84;5
PO004586;15/08/2024;P00754;49;S032;88.76;14
PO004587;16/01/2024;P00415;33;S046;73.68;3
PO004588;16/03/2024;P00168;33;S002;179.9;6
PO004589;16/12/2024;P00549;40;S012;238.51;7
PO004590;18/01/2024;P00737;55;S005;144.56;4
PO004591;06/11/2024;P00283;92;S023;275.4;13
PO004592;19/04/2024;P00374;16;S001;287.32;9
PO004593;09/03/2024;P00169;32;S032;59.75;12
PO004594;12/07/2024;P00060;91;S046;131.88;7
PO004595;03/11/2024;P00263;56;S012;107.15;12
PO004596;04/07/2024;P00971;27;S042;182.33;5
PO004597;01/03/2024;P00084;87;S007;71.92;9
PO004598;07/06/2024;P00773;61;S026;299.74;11
PO004599;26/06/2024;P00992;29;S049;201.92;5
PO004600;10/07/2024;P00049;73;S009;238.98;2
PO004601;12/10/2024;P00455;26;S024;21.99;9
PO004602;15/06/2024;P00575;49;S006;155.29;4
PO004603;17/10/2024;P00875;96;S008;123.64;5
PO004604;31/08/2024;P00494;84;S048;278.81;2
PO004605;08/11/2024;P00680;23;S029;21.11;6
PO004606;28/11/2024;P00789;75;S010;103.95;9
PO004607;31/01/2024;P00303;65;S027;107.92;5
PO004608;07/03/2024;P00386;24;S035;190.41;10
PO004609;15/12/2024;P00687;61;S039;269.17;4
PO004610;20/04/2024;P00129;52;S010;289.04;11
PO004611;16/09/2024;P00415;71;S019;204.8;12
PO004612;08/02/2024;P00447;97;S023;37.04;4
PO004613;28/06/2024;P00795;32;S004;12.81;2
PO004614;28/05/2024;P00140;28;S015;176.15;5
PO004615;27/04/2024;P00485;69;S004;185.35;11
PO004616;24/07/2024;P00345;48;S024;274.29;14
PO004617;18/10/2024;P00169;97;S033;204.44;6
PO004618;04/05/2024;P00468;78;S001;234.99;14
PO004619;14/07/2024;P00975;63;S039;205.81;6
PO004620;07/01/2024;P00611;43;S005;58.17;8
PO004621;24/01/2024;P00666;72;S015;243.29;9
PO004622;17/09/2024;P00284;70;S014;51.37;7
PO004623;19/10/2024;P00864;37;S003;97.0;13
PO004624;30/11/2024;P00554;53;S024;157.13;4
PO004625;04/08/2024;P00957;87;S003;110.54;2
PO004626;13/09/2024;P00785;76;S042;121.44;4
PO004627;04/11/2024;P00998;38;S003;53.64;8
PO004628;13/06/2024;P00462;17;S025;235.9;2
PO004629;24/10/2024;P00587;54;S015;63.15;12
PO004630;10/03/2024;P00040;90;S015;15.93;9
PO004631;15/05/2024;P00125;51;S017;295.46;13
PO004632;09/12/2024;P00488;28;S007;226.82;5
PO004633;28/05/2024;P00479;26;S026;220.37;9
PO004634;26/04/2024;P00557;33;S028;167.77;12
PO004635;28/09/2024;P00400;45;S010;37.41;6
PO004636;26/11/2024;P00861;90;S007;13.36;7
PO004637;18/10/2024;P00192;25;S010;18.02;13
PO004638;15/12/2024;P00643;65;S045;221.07;14
PO004639;01/05/2024;P00125;36;S049;38.85;7
PO004640;10/05/2024;P00999;76;S037;96.94;5
PO004641;23/07/2024;P00332;32;S029;228.92;3
PO004642;07/11/2024;P00783;22;S013;210.04;3
PO004643;18/09/2024;P00386;40;S008;54.58;13
PO004644;06/10/2024;P00666;27;S022;156.01;10
PO004645;27/05/2024;P00923;32;S017;102.4;8
PO004646;10/05/2024;P00199;12;S011;103.44;9
PO004647;08/07/2024;P00217;74;S018;27.44;2
PO004648;12/12/2024;P00175;58;S019;227.92;2
PO004649;20/09/2024;P00078;38;S029;129.06;6
PO004650;14/07/2024;P00253;39;S004;134.65;6
PO004651;28/11/2024;P00499;91;S048;276.81;6
PO004652;13/01/2024;P00603;87;S029;167.67;3
PO004653;01/08/2024;P00793;93;S030;122.34;14
PO004654;08/10/2024;P00478;62;S019;189.23;14
PO004655;08/08/2024;P00236;51;S015;62.82;2
PO004656;28/02/2024;P00788;18;S034;144.77;11
PO004657;07/03/2024;P00239;23;S018;271.22;5
PO004658;28/04/2024;P00711;11;S012;109.3;13
PO004659;22/11/2024;P00973;89;S024;295.43;11
PO004660;27/07/2024;P00395;95;S017;104.55;7
PO004661;06/06/2024;P00972;21;S015;251.45;14
PO004662;19/07/2024;P00656;17;S020;141.44;4
PO004663;27/01/2024;P00630;80;S026;125.65;3
PO004664;22/10/2024;P00610;53;S037;72.48;12
PO004665;25/04/2024;P00410;43;S042;95.93;3
PO004666;06/05/2024;P00181;14;S011;96.96;9
PO004667;30/11/2024;P00373;55;S039;292.9;4
PO004668;03/10/2024;P00932;12;S030;203.11;6
PO004669;22/02/2024;P00083;64;S040;15.13;10
PO004670;03/10/2024;P00847;98;S011;51.71;11
PO004671;26/10/2024;P00919;26;S038;287.28;9
PO004672;16/01/2024;P00153;16;S047;242.58;11
PO004673;13/09/2024;P00439;19;S047;258.29;12
PO004674;14/07/2024;P00507;89;S047;288.39;5
PO004675;11/01/2024;P00552;25;S015;268.39;14
PO004676;11/10/2024;P00850;19;S030;83.85;14
PO004677;10/10/2024;P00418;90;S015;121.2;13
PO004678;19/04/2024;P00771;56;S043;236.38;6
PO004679;22/02/2024;P00498;30;S032;82.04;2
PO004680;08/01/2024;P00988;45;S014;124.19;11
PO004681;28/09/2024;P00802;52;S009;47.04;9
PO004682;15/03/2024;P00189;82;S016;297.29;11
PO004683;19/09/2024;P00512;41;S047;283.17;6
PO004684;06/01/2024;P00838;33;S035;32.42;6
PO004685;15/10/2024;P00165;66;S017;80.06;3
PO004686;20/01/2024;P00762;68;S030;219.81;7
PO004687;20/09/2024;P00380;35;S047;206.27;14
PO004688;29/02/2024;P00351;62;S016;254.2;2
PO004689;01/06/2024;P00957;30;S025;56.58;3
PO004690;31/10/2024;P00910;54;S011;68.74;5
PO004691;08/11/2024;P00695;33;S006;125.37;2
PO004692;22/09/2024;P00054;91;S042;269.81;14
PO004693;21/03/2024;P00550;54;S047;103.03;9
PO004694;25/02/2024;P00373;87;S014;264.75;5
PO004695;22/12/2024;P00575;36;S038;245.35;4
PO004696;26/12/2024;P00927;37;S035;21.66;6
PO004697;27/12/2024;P00182;65;S025;71.66;13
PO004698;24/12/2024;P00164;33;S031;64.82;8
PO004699;26/07/2024;P00265;97;S029;103.83;2
PO004700;11/10/2024;P00741;21;S012;224.78;11
PO004701;04/11/2024;P00001;35;S016;42.62;5
PO004702;14/05/2024;P00235;80;S004;208.42;9
PO004703;02/03/2024;P00814;44;S021;61.09;13
PO004704;05/06/2024;P00592;20;S045;265.76;12
PO004705;04/01/2024;P00054;21;S038;167.07;6
PO004706;25/12/2024;P00915;15;S036;106.51;5
PO004707;22/11/2024;P00499;79;S031;124.42;8
PO004708;13/03/2024;P00062;19;S045;72.87;10
PO004709;07/08/2024;P00310;37;S012;68.75;5
PO004710;18/02/2024;P00922;61;S013;178.24;12
PO004711;09/12/2024;P00834;71;S033;43.03;12
PO004712;05/09/2024;P00463;69;S011;165.37;4
PO004713;18/05/2024;P00506;56;S039;223.76;2
PO004714;18/04/2024;P00274;16;S022;188.38;9
PO004715;01/10/2024;P00027;72;S034;110.44;9
PO004716;09/11/2024;P00798;85;S028;50.84;7
PO004717;07/01/2024;P00129;99;S001;250.54;10
PO004718;21/11/2024;P00630;98;S041;227.82;3
PO004719;07/11/2024;P00935;51;S042;228.58;6
PO004720;26/06/2024;P00469;12;S042;236.2;11
PO004721;03/06/2024;P00836;87;S013;280.37;10
PO004722;20/04/2024;P00400;26;S027;219.16;12
PO004723;12/09/2024;P00364;97;S046;96.74;5
PO004724;07/04/2024;P00160;40;S018;80.1;8
PO004725;28/02/2024;P00617;21;S034;166.28;5
PO004726;07/01/2024;P00064;21;S029;288.48;2
PO004727;20/01/2024;P00109;91;S005;221.98;5
PO004728;01/06/2024;P00630;46;S001;166.3;4
PO004729;26/06/2024;P00125;56;S042;135.35;5
PO004730;16/06/2024;P00617;30;S047;208.76;6
PO004731;26/07/2024;P00480;85;S015;83.17;8
PO004732;03/04/2024;P00302;78;S044;162.81;13
PO004733;19/10/2024;P00153;24;S036;131.97;6
PO004734;13/06/2024;P00090;25;S044;97.45;14
PO004735;10/11/2024;P00617;60;S043;183.46;14
PO004736;06/03/2024;P00792;10;S042;169.93;5
PO004737;20/05/2024;P00080;29;S013;138.61;5
PO004738;03/06/2024;P00301;99;S045;38.07;10
PO004739;16/12/2024;P00820;59;S042;217.85;8
PO004740;15/09/2024;P00395;30;S036;294.19;3
PO004741;14/06/2024;P00551;70;S003;245.87;8
PO004742;23/02/2024;P00363;81;S040;268.9;2
PO004743;15/05/2024;P00729;61;S017;85.22;2
PO004744;05/01/2024;P00755;63;S003;43.74;8
PO004745;28/12/2024;P00401;41;S024;115.54;8
PO004746;06/03/2024;P00851;26;S023;255.74;5
PO004747;29/10/2024;P00119;30;S021;78.5;7
PO004748;29/12/2024;P00736;93;S034;272.88;4
PO004749;21/08/2024;P00121;94;S004;206.0;12
PO004750;19/11/2024;P00473;21;S016;114.06;5
PO004751;21/05/2024;P00966;19;S028;59.44;10
PO004752;16/10/2024;P00798;39;S007;44.09;5
PO004753;06/01/2024;P00043;14;S044;54.0;14
PO004754;13/05/2024;P00888;59;S021;138.12;10
PO004755;15/12/2024;P00510;28;S017;288.08;9
PO004756;30/07/2024;P00894;51;S025;230.01;7
PO004757;27/06/2024;P00127;31;S030;235.22;10
PO004758;17/02/2024;P00233;95;S028;123.79;3
PO004759;25/09/2024;P00169;14;S042;295.8;2
PO004760;08/09/2024;P00309;48;S029;101.37;13
PO004761;09/08/2024;P00586;41;S039;52.6;11
PO004762;11/12/2024;P00823;57;S015;290.23;9
PO004763;14/07/2024;P00019;79;S017;148.7;12
PO004764;16/02/2024;P00439;99;S036;267.79;4
PO004765;11/11/2024;P00419;41;S036;266.51;14
PO004766;26/12/2024;P00773;91;S013;265.73;6
PO004767;02/03/2024;P00203;44;S030;206.74;12
PO004768;13/05/2024;P00834;49;S001;247.1;7
PO004769;14/01/2024;P00739;20;S010;85.8;6
PO004770;03/06/2024;P00292;34;S024;157.42;4
PO004771;08/09/2024;P00561;45;S024;161.4;9
PO004772;08/04/2024;P00517;23;S019;158.37;11
PO004773;17/09/2024;P00513;80;S002;288.73;7
PO004774;22/08/2024;P00410;24;S025;227.09;8
PO004775;26/11/2024;P00549;91;S036;229.01;4
PO004776;17/03/2024;P00903;46;S010;90.93;5
PO004777;17/02/2024;P00246;42;S032;95.73;14
PO004778;30/04/2024;P00241;72;S034;237.2;5
PO004779;09/07/2024;P00210;13;S047;271.36;10
PO004780;31/12/2024;P00075;90;S006;252.5;14
PO004781;05/09/2024;P00851;97;S013;234.83;12
PO004782;07/09/2024;P00136;74;S023;230.16;14
PO004783;13/09/2024;P00227;96;S017;181.78;14
PO004784;22/01/2024;P00262;39;S005;137.26;6
PO004785;28/06/2024;P00945;88;S009;72.15;7
PO004786;11/02/2024;P00214;68;S030;17.07;10
PO004787;11/09/2024;P00247;73;S018;121.85;14
PO004788;05/09/2024;P00200;55;S025;90.97;7
PO004789;15/03/2024;P00553;14;S049;27.77;8
PO004790;03/06/2024;P00788;38;S032;276.47;6
PO004791;27/08/2024;P00846;50;S045;45.76;8
PO004792;25/07/2024;P00127;22;S040;41.65;10
PO004793;25/07/2024;P00954;73;S022;185.2;14
PO004794;28/12/2024;P00770;88;S031;260.33;6
PO004795;06/11/2024;P00360;41;S004;43.85;2
PO004796;19/08/2024;P00184;35;S009;187.73;11
PO004797;22/01/2024;P00392;75;S026;231.62;10
PO004798;06/04/2024;P00276;30;S016;298.22;14
PO004799;29/01/2024;P00739;36;S044;224.72;7
PO004800;11/07/2024;P00574;81;S004;120.67;14
PO004801;22/12/2024;P00767;35;S025;216.44;5
PO004802;10/01/2024;P00970;97;S011;10.9;8
PO004803;28/08/2024;P00875;72;S039;225.35;13
PO004804;27/06/2024;P00315;34;S044;194.67;8
PO004805;21/01/2024;P00071;46;S048;206.2;6
PO004806;08/06/2024;P00609;66;S024;111.56;5
PO004807;10/02/2024;P00095;70;S004;178.04;2
PO004808;13/04/2024;P00904;54;S036;75.42;14
PO004809;02/09/2024;P00967;55;S035;98.13;8
PO004810;17/08/2024;P00255;77;S031;28.75;5
PO004811;26/02/2024;P00752;94;S017;265.91;5
PO004812;18/09/2024;P00908;64;S039;152.02;8
PO004813;11/07/2024;P00986;80;S023;206.14;13
PO004814;19/04/2024;P00279;89;S041;173.19;14
PO004815;16/09/2024;P00586;37;S047;269.76;11
PO004816;04/07/2024;P00554;63;S013;173.72;14
PO004817;20/03/2024;P00390;19;S030;168.57;5
PO004818;13/04/2024;P00829;64;S050;68.36;8
PO004819;08/01/2024;P00954;23;S010;205.52;3
PO004820;25/12/2024;P00528;40;S025;39.85;11
PO004821;19/01/2024;P00482;81;S041;196.35;5
PO004822;02/08/2024;P00760;56;S039;113.09;9
PO004823;29/01/2024;P00037;13;S012;233.7;13
PO004824;29/01/2024;P00008;85;S049;255.13;7
PO004825;17/11/2024;P00925;46;S007;105.62;13
PO004826;08/06/2024;P00980;29;S004;214.75;14
PO004827;28/09/2024;P00241;97;S012;175.91;6
PO004828;19/04/2024;P00571;91;S016;76.53;10
PO004829;12/06/2024;P00480;91;S016;238.73;4
PO004830;15/05/2024;P00471;69;S005;245.59;4
PO004831;09/07/2024;P00770;29;S042;125.35;2
PO004832;22/09/2024;P00652;22;S047;53.13;10
PO004833;10/05/2024;P00677;47;S016;265.81;7
PO004834;02/06/2024;P00108;92;S007;150.72;3
PO004835;23/06/2024;P00873;12;S024;198.71;4
PO004836;06/08/2024;P00443;71;S029;116.58;9
PO004837;10/02/2024;P00103;12;S043;55.36;8
PO004838;27/02/2024;P00937;44;S016;11.82;9
PO004839;22/03/2024;P00233;15;S025;165.82;3
PO004840;31/10/2024;P00833;60;S044;168.39;7
PO004841;03/08/2024;P00076;10;S037;138.3;6
PO004842;17/10/2024;P00035;17;S020;85.45;2
PO004843;15/06/2024;P00249;19;S013;170.37;7
PO004844;30/11/2024;P00764;26;S002;253.15;11
PO004845;02/12/2024;P00692;34;S038;148.75;11
PO004846;04/12/2024;P00977;12;S014;76.44;5
PO004847;01/09/2024;P00260;45;S041;56.43;6
PO004848;31/10/2024;P00050;61;S012;92.17;14
PO004849;14/05/2024;P00200;72;S043;207.11;5
PO004850;18/05/2024;P00756;11;S045;207.88;6
PO004851;26/02/2024;P00955;86;S027;189.17;14
PO004852;18/09/2024;P00623;47;S038;266.74;12
PO004853;17/11/2024;P00619;94;S003;185.49;8
PO004854;24/03/2024;P00490;27;S026;142.27;7
PO004855;19/02/2024;P00170;75;S003;23.56;2
PO004856;23/11/2024;P00571;49;S016;71.53;8
PO004857;29/12/2024;P00149;20;S020;173.04;10
PO004858;13/11/2024;P00559;18;S025;204.15;2
PO004859;05/02/2024;P00404;99;S020;85.45;10
PO004860;25/09/2024;P00112;44;S034;240.21;4
PO004861;14/11/2024;P00796;48;S014;86.37;11
PO004862;15/07/2024;P00853;40;S016;79.99;12
PO004863;30/10/2024;P00317;69;S011;270.49;7
PO004864;20/04/2024;P00242;51;S022;144.04;2
PO004865;13/04/2024;P00237;87;S047;145.47;2
PO004866;06/12/2024;P00419;24;S048;77.63;10
PO004867;08/10/2024;P00940;83;S024;171.95;3
PO004868;12/03/2024;P00881;45;S023;235.94;2
PO004869;20/09/2024;P00482;83;S025;74.55;2
PO004870;14/04/2024;P00924;92;S039;107.64;10
PO004871;23/11/2024;P00049;90;S043;69.55;5
PO004872;12/10/2024;P00013;61;S025;238.46;4
PO004873;25/07/2024;P00675;67;S044;141.75;11
PO004874;22/01/2024;P00895;99;S021;87.53;7
PO004875;11/06/2024;P00777;99;S041;170.41;4
PO004876;06/01/2024;P00399;57;S033;14.55;14
PO004877;20/07/2024;P00882;42;S046;171.81;2
PO004878;20/02/2024;P00160;41;S007;190.35;11
PO004879;10/09/2024;P00170;34;S004;29.64;6
PO004880;02/11/2024;P00232;17;S027;125.05;3
PO004881;27/08/2024;P00462;89;S028;53.76;14
PO004882;27/04/2024;P00111;56;S011;24.16;11
PO004883;25/05/2024;P00187;34;S023;147.21;8
PO004884;16/07/2024;P00545;81;S010;202.13;8
PO004885;15/06/2024;P00270;23;S007;146.38;3
PO004886;05/05/2024;P00768;41;S036;156.53;14
PO004887;27/06/2024;P00647;69;S044;33.89;5
PO004888;28/10/2024;P00851;33;S035;214.26;9
PO004889;15/08/2024;P00112;70;S008;195.93;4
PO004890;08/01/2024;P00902;35;S023;226.0;5
PO004891;16/07/2024;P00564;87;S035;220.37;3
PO004892;06/08/2024;P00197;63;S043;292.33;6
PO004893;29/04/2024;P00112;25;S048;284.07;12
PO004894;19/03/2024;P00581;81;S050;153.75;9
PO004895;12/09/2024;P00964;38;S020;81.11;11
PO004896;11/10/2024;P00877;91;S023;40.59;6
PO004897;26/01/2024;P00327;48;S032;57.11;6
PO004898;10/09/2024;P00489;80;S046;120.67;3
PO004899;13/01/2024;P00895;27;S027;68.4;8
PO004900;03/09/2024;P00124;18;S050;210.48;10
PO004901;27/03/2024;P00522;37;S031;206.49;6
PO004902;21/11/2024;P00440;70;S038;91.34;4
PO004903;29/02/2024;P00638;49;S049;161.71;13
PO004904;31/05/2024;P00195;19;S033;51.51;9
PO004905;16/06/2024;P00183;93;S045;112.3;13
PO004906;17/10/2024;P00451;17;S019;173.02;2
PO004907;30/07/2024;P00707;14;S017;41.37;7
PO004908;12/08/2024;P00583;93;S022;87.57;11
PO004909;30/05/2024;P00309;33;S002;263.96;12
PO004910;30/07/2024;P00266;70;S031;75.74;4
PO004911;14/12/2024;P00106;67;S037;209.65;12
PO004912;05/03/2024;P00737;69;S021;158.49;9
PO004913;29/12/2024;P00193;57;S045;269.0;9
PO004914;29/05/2024;P00798;52;S034;218.18;13
PO004915;31/07/2024;P00821;59;S050;242.95;8
PO004916;20/08/2024;P00902;11;S002;179.14;5
PO004917;24/05/2024;P00702;96;S030;127.8;12
PO004918;22/06/2024;P00939;18;S027;132.45;12
PO004919;29/11/2024;P00203;58;S026;214.86;7
PO004920;26/07/2024;P00173;45;S034;249.48;9
PO004921;01/03/2024;P00042;24;S005;30.45;2
PO004922;13/01/2024;P00007;47;S022;107.5;12
PO004923;08/02/2024;P00128;63;S038;146.32;12
PO004924;18/05/2024;P00787;81;S012;173.1;6
PO004925;23/12/2024;P00592;71;S039;260.55;4
PO004926;29/11/2024;P00325;52;S016;52.97;7
PO004927;21/05/2024;P00589;33;S037;24.9;8
PO004928;03/04/2024;P00276;65;S049;40.86;6
PO004929;12/05/2024;P00156;17;S036;58.64;9
PO004930;29/09/2024;P00175;52;S050;123.03;6
PO004931;11/12/2024;P00663;50;S012;26.3;11
PO004932;30/10/2024;P00950;25;S024;173.27;8
PO004933;13/03/2024;P00429;38;S024;172.62;13
PO004934;02/04/2024;P00918;77;S017;243.82;2
PO004935;27/06/2024;P00339;57;S038;181.7;10
PO004936;30/12/2024;P00762;61;S041;58.91;2
PO004937;28/02/2024;P00729;56;S027;213.17;5
PO004938;24/10/2024;P00765;74;S010;238.09;14
PO004939;12/05/2024;P00840;82;S010;216.36;7
PO004940;22/12/2024;P00356;95;S008;234.41;9
PO004941;09/10/2024;P00392;36;S035;132.77;11
PO004942;16/07/2024;P00054;64;S042;49.41;11
PO004943;08/02/2024;P00335;84;S008;119.01;9
PO004944;20/02/2024;P00046;63;S010;13.65;11
PO004945;30/09/2024;P00023;62;S016;105.64;11
PO004946;02/01/2024;P00932;45;S045;86.56;8
PO004947;03/01/2024;P00925;18;S045;144.26;10
PO004948;13/07/2024;P00958;16;S037;17.78;3
PO004949;09/06/2024;P00017;44;S001;245.18;11
PO004950;22/08/2024;P00464;42;S029;64.53;4
PO004951;28/01/2024;P00493;25;S005;186.37;3
PO004952;14/06/2024;P00211;26;S050;229.8;13
PO004953;06/05/2024;P00841;73;S037;228.95;8
PO004954;24/07/2024;P00854;36;S012;103.91;9
PO004955;16/09/2024;P00237;53;S011;200.27;4
PO004956;07/03/2024;P00394;18;S049;182.02;3
PO004957;28/10/2024;P00199;75;S012;155.26;14
PO004958;02/01/2024;P00493;37;S029;62.36;13
PO004959;18/11/2024;P00821;49;S008;264.55;10
PO004960;27/01/2024;P00211;57;S022;155.47;6
PO004961;09/10/2024;P00412;55;S011;247.6;3
PO004962;03/12/2024;P00264;32;S012;258.99;13
PO004963;16/05/2024;P00694;46;S008;152.99;14
PO004964;08/07/2024;P00276;79;S039;134.18;6
PO004965;08/09/2024;P00871;43;S027;165.45;8
PO004966;21/04/2024;P00649;77;S031;275.12;8
PO004967;14/07/2024;P00319;78;S002;290.34;6
PO004968;27/02/2024;P00795;88;S050;217.94;7
PO004969;25/10/2024;P00607;93;S017;24.0;5
PO004970;02/07/2024;P00018;87;S032;179.37;3
PO004971;23/10/2024;P00761;61;S036;59.65;9
PO004972;24/07/2024;P00785;81;S031;66.7;8
PO004973;14/06/2024;P00916;43;S001;110.06;11
PO004974;29/01/2024;P00649;49;S011;148.19;6
PO004975;22/06/2024;P00301;55;S029;284.51;6
PO004976;19/05/2024;P00146;33;S015;141.05;7
PO004977;26/06/2024;P00615;79;S021;93.77;14
PO004978;10/05/2024;P00627;88;S012;72.84;13
PO004979;09/11/2024;P00725;26;S020;213.15;13
PO004980;09/12/2024;P00806;44;S032;93.71;3
PO004981;24/12/2024;P00919;74;S009;140.94;5
PO004982;07/08/2024;P00389;34;S040;287.29;4
PO004983;08/11/2024;P00685;49;S016;254.68;12
PO004984;30/06/2024;P00244;40;S042;113.01;9
PO004985;17/09/2024;P00884;48;S007;55.04;2
PO004986;02/08/2024;P00973;13;S002;282.87;3
PO004987;01/03/2024;P00788;33;S022;124.85;4
PO004988;12/08/2024;P00772;15;S042;118.93;4
PO004989;17/10/2024;P00722;71;S036;82.69;4
PO004990;27/02/2024;P00278;96;S001;85.37;5
PO004991;23/10/2024;P00863;57;S004;218.93;10
PO004992;19/12/2024;P00498;22;S013;273.77;9
PO004993;27/07/2024;P00557;96;S014;102.06;7
PO004994;23/04/2024;P00038;97;S007;50.46;6
PO004995;20/10/2024;P00295;95;S013;150.11;10
PO004996;17/11/2024;P00613;94;S024;165.98;7
PO004997;04/12/2024;P00032;23;S024;20.72;3
PO004998;29/07/2024;P00742;26;S045;69.54;14
PO004999;29/03/2024;P00797;85;S030;14.79;2
PO005000;28/03/2024;P00839;18;S008;132.47;11
PO005001;03/05/2024;P00850;62;S040;22.17;8
PO005002;20/05/2024;P00222;96;S045;32.39;14
PO005003;10/06/2024;P00807;71;S024;210.52;10
PO005004;23/07/2024;P00083;37;S049;54.4;9
PO005005;19/11/2024;P00769;37;S030;201.03;13
PO005006;12/03/2024;P00471;80;S008;218.55;4
PO005007;05/12/2024;P00436;60;S049;58.3;14
PO005008;13/10/2024;P00514;73;S001;82.82;5
PO005009;13/07/2024;P00098;70;S001;84.77;13
PO005010;19/04/2024;P00486;73;S046;97.49;4
PO005011;06/10/2024;P00422;57;S013;249.19;7
PO005012;12/11/2024;P00428;19;S008;143.86;8
PO005013;09/05/2024;P00717;96;S011;168.77;3
PO005014;06/01/2024;P00401;39;S037;47.57;8
PO005015;15/08/2024;P00773;62;S006;72.92;9
PO005016;29/11/2024;P00119;35;S047;147.11;6
PO005017;15/11/2024;P00318;47;S039;234.55;9
PO005018;15/02/2024;P00834;63;S044;64.61;6
PO005019;22/11/2024;P00085;96;S028;227.36;10
PO005020;01/10/2024;P00115;82;S033;201.6;3
PO005021;05/04/2024;P00049;18;S032;174.26;14
PO005022;22/04/2024;P00978;17;S049;245.18;2
PO005023;20/12/2024;P00796;99;S010;221.05;2
PO005024;24/03/2024;P00425;50;S042;218.14;2
PO005025;30/10/2024;P00196;86;S042;132.43;7
PO005026;05/05/2024;P00440;61;S022;46.49;5
PO005027;26/12/2024;P00678;54;S020;57.95;13
PO005028;17/04/2024;P00273;60;S030;143.81;10
PO005029;01/05/2024;P00689;89;S011;232.68;14
PO005030;11/10/2024;P00988;40;S009;206.86;6
PO005031;17/04/2024;P00509;76;S049;253.19;4
PO005032;17/02/2024;P00788;22;S024;299.9;2
PO005033;08/04/2024;P00088;90;S003;70.41;14
PO005034;25/06/2024;P00196;82;S048;268.43;2
PO005035;25/01/2024;P00051;98;S019;114.42;7
PO005036;28/01/2024;P00508;87;S004;73.92;7
PO005037;05/06/2024;P00565;63;S044;59.25;12
PO005038;08/02/2024;P00532;30;S044;31.41;6
PO005039;30/11/2024;P00616;14;S036;76.66;2
PO005040;12/02/2024;P00146;25;S040;78.02;7
PO005041;18/05/2024;P00829;78;S021;33.68;3
PO005042;08/06/2024;P00889;33;S030;142.51;6
PO005043;30/01/2024;P00829;44;S044;189.01;2
PO005044;03/06/2024;P00655;64;S041;162.63;7
PO005045;10/04/2024;P00918;45;S048;136.75;10
PO005046;24/09/2024;P00496;59;S016;117.0;11
PO005047;17/03/2024;P00574;27;S004;28.37;12
PO005048;01/01/2024;P00296;32;S020;177.56;5
PO005049;24/07/2024;P00912;88;S021;246.56;14
PO005050;24/09/2024;P00371;66;S027;134.14;3
PO005051;14/08/2024;P00608;85;S004;13.91;7
PO005052;06/08/2024;P00081;12;S010;279.41;11
PO005053;08/10/2024;P00011;15;S009;17.42;10
PO005054;11/08/2024;P00048;80;S014;77.29;9
PO005055;28/01/2024;P00505;39;S015;265.53;9
PO005056;09/09/2024;P00142;92;S004;242.93;14
PO005057;15/11/2024;P00647;95;S005;29.25;5
PO005058;09/04/2024;P00657;97;S028;268.23;13
PO005059;13/04/2024;P00558;61;S039;76.68;12
PO005060;31/05/2024;P00456;41;S035;32.42;7
PO005061;22/10/2024;P00493;14;S023;132.6;6
PO005062;15/01/2024;P00310;63;S042;51.33;10
PO005063;12/12/2024;P00315;45;S004;280.28;11
PO005064;30/04/2024;P00894;90;S041;39.89;4
PO005065;22/04/2024;P00118;42;S012;291.24;7
PO005066;05/08/2024;P00023;68;S005;93.33;14
PO005067;23/04/2024;P00913;47;S023;71.6;14
PO005068;25/08/2024;P00471;65;S030;65.12;4
PO005069;02/11/2024;P00605;36;S049;179.94;12
PO005070;19/06/2024;P00356;35;S026;245.83;7
PO005071;30/08/2024;P00569;67;S044;147.11;6
PO005072;31/10/2024;P00245;48;S041;88.43;13
PO005073;31/12/2024;P00414;73;S011;13.39;11
PO005074;08/03/2024;P00856;97;S049;53.43;12
PO005075;12/04/2024;P00946;66;S023;124.3;9
PO005076;08/07/2024;P00881;81;S007;40.98;12
PO005077;05/03/2024;P00224;27;S046;162.91;9
PO005078;22/09/2024;P00815;18;S026;284.3;2
