id_commande;date_commande;id_produit;quantité;entrepôt;statut
O020991;28/12/2024;P00190;4;Marseille;Livré
O020992;05/04/2024;P00183;2;Lyon;Livré
O020993;09/02/2024;P00826;2;Lyon;Livré
O020994;12/09/2024;P00357;7;Paris;Livré
O020995;16/04/2024;P00703;5;Paris;Livré
O020996;17/01/2024;P00139;2;Marseille;Livré
O020997;15/01/2024;P00547;1;Marseille;Expédié
O020998;28/09/2024;P00505;1;Paris;Expédié
O020999;13/01/2024;P00482;4;Lyon;Livré
O021000;03/09/2024;P00352;4;Marseille;Livré
O021001;01/08/2024;P00342;2;Paris;Annulé
O021002;30/05/2024;P00644;2;Paris;Livré
O021003;18/10/2024;P00885;4;Paris;Livré
O021004;12/02/2024;P00834;8;Paris;Livré
O021005;23/04/2024;P00929;6;Paris;Livré
O021006;25/11/2024;P00073;1;Lyon;Livré
O021007;21/03/2024;P00163;8;Paris;Livré
O021008;15/12/2024;P00806;5;Lyon;Livré
O021009;20/05/2024;P00223;6;Paris;Livré
O021010;30/01/2024;P00974;7;Lyon;Livré
O021011;30/01/2024;P00185;6;Marseille;En attente
O021012;22/09/2024;P00095;3;Paris;Livré
O021013;08/04/2024;P00801;2;Marseille;Expédié
O021014;03/04/2024;P00684;2;Marseille;Livré
O021015;29/07/2024;P00309;3;Marseille;Livré
O021016;21/10/2024;P00976;6;Lyon;Livré
O021017;06/02/2024;P00148;1;Paris;Livré
O021018;29/03/2024;P00319;3;Marseille;Livré
O021019;11/09/2024;P00179;2;Lyon;Livré
O021020;01/08/2024;P00882;4;Paris;Expédié
O021021;14/01/2024;P00654;1;Marseille;Annulé
O021022;10/07/2024;P00291;3;Paris;Livré
O021023;21/10/2024;P00622;4;Paris;Expédié
O021024;30/06/2024;P00497;5;Paris;Livré
O021025;09/05/2024;P00301;4;Marseille;Livré
O021026;11/08/2024;P00161;5;Marseille;Livré
O021027;12/02/2024;P00061;1;Lyon;Livré
O021028;29/06/2024;P00861;8;Marseille;Livré
O021029;17/06/2024;P00072;2;Lyon;Livré
O021030;20/09/2024;P00437;6;Lyon;Expédié
O021031;05/04/2024;P00482;2;Paris;Livré
O021032;21/07/2024;P00115;2;Lyon;Livré
O021033;16/11/2024;P00206;8;Paris;Expédié
O021034;30/11/2024;P00334;3;Marseille;Expédié
O021035;08/03/2024;P00306;8;Paris;Livré
O021036;01/04/2024;P00911;2;Lyon;Livré
O021037;22/09/2024;P00554;1;Lyon;Livré
O021038;26/11/2024;P00882;1;Marseille;Annulé
O021039;26/06/2024;P00532;7;Paris;Expédié
O021040;30/05/2024;P00604;8;Lyon;Livré
O021041;12/11/2024;P00580;1;Lyon;Livré
O021042;16/02/2024;P00135;3;Marseille;Expédié
O021043;03/01/2024;P00578;4;Marseille;Expédié
O021044;12/04/2024;P00841;8;Paris;Livré
O021045;29/09/2024;P00151;7;Marseille;Expédié
O021046;22/01/2024;P00548;5;Lyon;Expédié
O021047;25/04/2024;P00140;7;Marseille;Livré
O021048;12/12/2024;P00407;2;Paris;Livré
O021049;13/04/2024;P00735;7;Marseille;Livré
O021050;15/09/2024;P00490;1;Lyon;Livré
O021051;03/11/2024;P00907;6;Paris;Livré
O021052;24/10/2024;P00897;8;Marseille;Livré
O021053;09/05/2024;P00205;7;Paris;En attente
O021054;21/10/2024;P00295;5;Lyon;Livré
O021055;28/10/2024;P00861;3;Marseille;Livré
O021056;17/02/2024;P00582;7;Paris;Livré
O021057;27/01/2024;P00671;9;Paris;Expédié
O021058;15/01/2024;P00905;7;Paris;Expédié
O021059;19/09/2024;P00184;1;Marseille;Livré
O021060;30/12/2024;P00018;7;Lyon;Expédié
O021061;24/10/2024;P00383;2;Marseille;Expédié
O021062;21/09/2024;P00571;7;Marseille;Livré
O021063;26/12/2024;P00835;5;Marseille;Livré
O021064;13/05/2024;P00736;6;Paris;Livré
O021065;16/03/2024;P00621;6;Lyon;Livré
O021066;30/01/2024;P00643;3;Lyon;Annulé
O021067;05/12/2024;P00542;9;Lyon;En attente
O021068;05/05/2024;P00508;3;Lyon;En attente
O021069;24/03/2024;P00192;2;Marseille;Expédié
O021070;23/02/2024;P00198;2;Paris;Annulé
O021071;31/12/2024;P00242;7;Marseille;Expédié
O021072;09/10/2024;P00091;7;Lyon;Livré
O021073;05/12/2024;P00002;2;Paris;Annulé
O021074;19/09/2024;P00788;4;Paris;Livré
O021075;25/12/2024;P00977;5;Lyon;Expédié
O021076;09/08/2024;P00609;2;Paris;Livré
O021077;23/11/2024;P00465;8;Marseille;Expédié
O021078;02/01/2024;P00997;6;Marseille;Annulé
O021079;01/11/2024;P00285;5;Marseille;Livré
O021080;25/05/2024;P00777;8;Paris;Livré
O021081;18/01/2024;P00004;6;Lyon;Expédié
O021082;16/01/2024;P00238;9;Lyon;Livré
O021083;03/11/2024;P00552;7;Paris;Livré
O021084;07/06/2024;P00439;8;Marseille;Livré
O021085;05/12/2024;P00909;7;Lyon;Livré
O021086;17/12/2024;P00390;7;Lyon;Expédié
O021087;24/10/2024;P00329;8;Lyon;Expédié
O021088;27/07/2024;P00794;6;Lyon;Expédié
O021089;23/07/2024;P00241;4;Paris;Livré
O021090;22/04/2024;P00615;9;Lyon;Expédié
O021091;26/06/2024;P00809;8;Paris;Annulé
O021092;27/07/2024;P00495;4;Marseille;Livré
O021093;03/05/2024;P00810;3;Lyon;Livré
O021094;15/01/2024;P00896;9;Marseille;Livré
O021095;11/12/2024;P00974;5;Marseille;Livré
O021096;24/10/2024;P00061;8;Paris;Livré
O021097;14/02/2024;P00062;9;Paris;Livré
O021098;03/04/2024;P00738;6;Marseille;Livré
O021099;16/04/2024;P00767;9;Paris;Livré
O021100;04/10/2024;P00765;3;Marseille;Livré
O021101;07/05/2024;P00452;6;Paris;Annulé
O021102;07/02/2024;P00277;9;Paris;Livré
O021103;06/04/2024;P00159;2;Lyon;Livré
O021104;16/07/2024;P00239;3;Marseille;Livré
O021105;10/07/2024;P00043;7;Marseille;Livré
O021106;22/12/2024;P00917;5;Paris;Expédié
O021107;07/01/2024;P00875;9;Lyon;Expédié
O021108;13/02/2024;P00413;1;Paris;Expédié
O021109;27/11/2024;P00439;8;Lyon;Livré
O021110;07/01/2024;P00314;6;Lyon;Annulé
O021111;12/07/2024;P00152;2;Marseille;En attente
O021112;11/11/2024;P00813;6;Marseille;Livré
O021113;01/01/2024;P00080;1;Lyon;Annulé
O021114;02/03/2024;P00137;7;Marseille;Annulé
O021115;08/12/2024;P00725;9;Paris;Livré
O021116;29/03/2024;P00450;3;Paris;Livré
O021117;18/01/2024;P00386;4;Paris;En attente
O021118;17/04/2024;P00677;6;Paris;Expédié
O021119;14/05/2024;P00383;5;Lyon;Livré
O021120;05/11/2024;P00165;2;Lyon;En attente
O021121;07/03/2024;P00709;8;Paris;Livré
O021122;02/04/2024;P00302;8;Paris;Livré
O021123;17/05/2024;P00774;2;Marseille;Expédié
O021124;07/07/2024;P00048;2;Lyon;Livré
O021125;28/02/2024;P00127;7;Lyon;Livré
O021126;05/07/2024;P00368;3;Lyon;Livré
O021127;22/08/2024;P00648;9;Paris;Livré
O021128;09/03/2024;P00032;6;Lyon;Annulé
O021129;07/04/2024;P00507;3;Marseille;Expédié
O021130;08/01/2024;P00613;6;Lyon;Livré
O021131;06/11/2024;P00077;8;Lyon;Livré
O021132;13/05/2024;P00707;7;Marseille;Livré
O021133;25/02/2024;P00201;7;Paris;En attente
O021134;25/12/2024;P00068;5;Paris;Livré
O021135;23/04/2024;P00028;4;Marseille;Livré
O021136;28/03/2024;P00936;8;Marseille;Livré
O021137;17/05/2024;P00400;9;Paris;Livré
O021138;17/04/2024;P00057;2;Marseille;Livré
O021139;23/01/2024;P00203;5;Paris;Expédié
O021140;23/05/2024;P00567;7;Marseille;En attente
O021141;22/12/2024;P00083;5;Paris;Livré
O021142;23/05/2024;P00618;8;Marseille;Livré
O021143;25/02/2024;P00251;8;Paris;Livré
O021144;17/04/2024;P00342;5;Paris;Livré
O021145;16/12/2024;P00423;8;Paris;Livré
O021146;06/01/2024;P00844;2;Marseille;Livré
O021147;30/01/2024;P00439;5;Lyon;Livré
O021148;02/11/2024;P00414;5;Marseille;Expédié
O021149;27/12/2024;P00872;9;Marseille;Expédié
O021150;10/12/2024;P00938;2;Marseille;Livré
O021151;06/05/2024;P00133;3;Lyon;En attente
O021152;28/10/2024;P00869;9;Marseille;Annulé
O021153;30/04/2024;P00429;6;Marseille;Expédié
O021154;08/04/2024;P00704;6;Lyon;Livré
O021155;14/06/2024;P00544;4;Lyon;Livré
O021156;20/11/2024;P00610;3;Lyon;En attente
O021157;14/11/2024;P00268;8;Marseille;Livré
O021158;28/08/2024;P00107;1;Marseille;Expédié
O021159;19/02/2024;P00066;9;Lyon;Livré
O021160;24/09/2024;P00052;1;Marseille;Livré
O021161;20/11/2024;P00711;2;Marseille;Expédié
O021162;13/03/2024;P00288;4;Marseille;Livré
O021163;26/10/2024;P00232;5;Paris;Livré
O021164;21/02/2024;P00163;4;Marseille;En attente
O021165;21/09/2024;P00241;8;Marseille;Livré
O021166;14/08/2024;P00390;9;Paris;Expédié
O021167;11/07/2024;P00022;5;Marseille;Livré
O021168;26/08/2024;P00729;2;Marseille;Expédié
O021169;10/01/2024;P00687;1;Paris;Expédié
O021170;28/10/2024;P00909;9;Marseille;Livré
O021171;24/12/2024;P00791;5;Marseille;Livré
O021172;15/08/2024;P00493;3;Lyon;Livré
O021173;19/10/2024;P00684;4;Marseille;Livré
O021174;21/02/2024;P00521;1;Marseille;Expédié
O021175;27/08/2024;P00362;8;Lyon;Expédié
O021176;08/04/2024;P00059;1;Lyon;Livré
O021177;21/03/2024;P00485;5;Lyon;Livré
O021178;13/01/2024;P00629;1;Marseille;Expédié
O021179;22/12/2024;P00101;8;Marseille;Livré
O021180;07/05/2024;P00757;5;Marseille;Livré
O021181;30/10/2024;P00798;5;Lyon;Annulé
O021182;11/01/2024;P00340;7;Paris;Expédié
O021183;21/03/2024;P00486;6;Lyon;En attente
O021184;17/09/2024;P00812;9;Paris;Annulé
O021185;06/01/2024;P00689;8;Marseille;Livré
O021186;09/08/2024;P00016;8;Paris;Livré
O021187;24/10/2024;P00498;3;Lyon;Livré
O021188;21/03/2024;P00121;3;Marseille;En attente
O021189;03/01/2024;P00214;5;Paris;Livré
O021190;29/02/2024;P00742;8;Paris;En attente
O021191;08/08/2024;P00330;3;Marseille;Livré
O021192;14/12/2024;P00084;3;Marseille;Expédié
O021193;18/02/2024;P00181;8;Paris;Livré
O021194;15/08/2024;P00745;4;Marseille;En attente
O021195;16/10/2024;P00386;1;Lyon;Livré
O021196;19/10/2024;P00323;5;Marseille;Livré
O021197;24/10/2024;P00554;5;Marseille;Expédié
O021198;11/07/2024;P00448;4;Lyon;Annulé
O021199;13/09/2024;P00904;6;Paris;En attente
O021200;12/04/2024;P00073;4;Lyon;Livré
O021201;31/12/2024;P00255;7;Lyon;Livré
O021202;25/05/2024;P00860;8;Marseille;Livré
O021203;16/10/2024;P00917;1;Paris;Livré
O021204;13/09/2024;P00883;8;Paris;Expédié
O021205;04/11/2024;P00865;4;Marseille;Expédié
O021206;04/10/2024;P00700;9;Paris;Annulé
O021207;07/07/2024;P00290;2;Paris;Livré
O021208;26/06/2024;P00500;2;Lyon;Expédié
O021209;16/01/2024;P00900;3;Lyon;Livré
O021210;26/03/2024;P00752;6;Lyon;Expédié
O021211;04/09/2024;P00885;4;Marseille;Livré
O021212;04/08/2024;P00985;5;Marseille;Livré
O021213;11/02/2024;P00830;8;Paris;En attente
O021214;12/07/2024;P00608;7;Lyon;Livré
O021215;22/11/2024;P00588;8;Paris;Livré
O021216;11/06/2024;P00002;3;Lyon;En attente
O021217;02/10/2024;P00383;2;Paris;Livré
O021218;29/12/2024;P00690;6;Paris;Livré
O021219;09/05/2024;P00112;3;Marseille;Livré
O021220;19/09/2024;P00885;1;Lyon;Expédié
O021221;25/06/2024;P00204;8;Paris;Livré
O021222;21/09/2024;P00750;3;Paris;En attente
O021223;27/01/2024;P00026;6;Lyon;Expédié
O021224;25/03/2024;P00853;9;Marseille;Livré
O021225;14/07/2024;P00108;7;Paris;Livré
O021226;11/11/2024;P00677;4;Paris;En attente
O021227;30/08/2024;P00567;6;Paris;Livré
O021228;07/12/2024;P00868;9;Lyon;En attente
O021229;25/06/2024;P00274;1;Marseille;En attente
O021230;09/05/2024;P00792;2;Paris;Livré
O021231;24/05/2024;P00542;1;Paris;Livré
O021232;23/03/2024;P00017;5;Marseille;Expédié
O021233;25/12/2024;P00464;5;Paris;Livré
O021234;28/03/2024;P00298;1;Paris;Livré
O021235;20/01/2024;P00593;1;Marseille;Expédié
O021236;17/08/2024;P00876;8;Paris;Livré
O021237;05/05/2024;P00396;8;Marseille;En attente
O021238;19/12/2024;P00027;1;Marseille;Livré
O021239;20/02/2024;P00183;7;Lyon;Expédié
O021240;28/03/2024;P00516;4;Paris;Expédié
O021241;18/06/2024;P00675;1;Marseille;Livré
O021242;03/03/2024;P00449;4;Lyon;Livré
O021243;29/03/2024;P00332;8;Marseille;En attente
O021244;07/07/2024;P00925;2;Marseille;Livré
O021245;08/07/2024;P00584;9;Marseille;Expédié
O021246;29/03/2024;P00456;7;Marseille;Livré
O021247;13/12/2024;P00588;5;Marseille;Livré
O021248;27/11/2024;P00420;8;Marseille;Expédié
O021249;26/01/2024;P00240;7;Lyon;Livré
O021250;24/06/2024;P00512;9;Marseille;En attente
O021251;29/12/2024;P00290;6;Paris;Livré
O021252;20/09/2024;P00804;9;Paris;Livré
O021253;11/02/2024;P00439;1;Paris;Expédié
O021254;28/04/2024;P00772;3;Lyon;Livré
O021255;17/06/2024;P00523;1;Paris;Livré
O021256;17/04/2024;P00571;4;Lyon;En attente
O021257;26/05/2024;P00259;7;Paris;Livré
O021258;24/06/2024;P00714;1;Paris;Livré
O021259;07/07/2024;P00268;3;Marseille;Livré
O021260;08/06/2024;P00113;4;Marseille;En attente
O021261;28/10/2024;P00585;3;Paris;Livré
O021262;13/12/2024;P00405;9;Paris;En attente
O021263;14/03/2024;P00994;6;Marseille;Livré
O021264;17/12/2024;P00918;6;Paris;Livré
O021265;18/01/2024;P00402;9;Marseille;Expédié
O021266;19/05/2024;P00236;8;Marseille;Livré
O021267;24/04/2024;P00006;6;Lyon;En attente
O021268;23/11/2024;P00601;8;Lyon;En attente
O021269;12/08/2024;P00114;9;Lyon;Annulé
O021270;15/02/2024;P00365;4;Paris;Livré
O021271;07/02/2024;P00847;5;Marseille;Livré
O021272;24/07/2024;P00321;6;Marseille;Livré
O021273;09/01/2024;P00311;7;Marseille;Livré
O021274;09/09/2024;P00168;5;Paris;Expédié
O021275;17/04/2024;P00850;5;Marseille;Livré
O021276;07/04/2024;P00052;5;Lyon;Expédié
O021277;01/10/2024;P00888;7;Lyon;Livré
O021278;11/03/2024;P00300;3;Lyon;Livré
O021279;08/02/2024;P00863;8;Marseille;Expédié
O021280;24/10/2024;P00062;4;Paris;Livré
O021281;30/03/2024;P00084;4;Lyon;En attente
O021282;06/08/2024;P00748;6;Paris;Expédié
O021283;16/04/2024;P00985;8;Lyon;Livré
O021284;05/04/2024;P00353;9;Lyon;Expédié
O021285;01/02/2024;P00842;1;Paris;Livré
O021286;05/05/2024;P00669;2;Lyon;Livré
O021287;26/05/2024;P00503;6;Lyon;Livré
O021288;06/10/2024;P00659;7;Marseille;Livré
O021289;24/01/2024;P00924;5;Paris;Livré
O021290;27/07/2024;P00890;5;Paris;Expédié
O021291;29/04/2024;P00475;6;Paris;Expédié
O021292;30/09/2024;P00635;6;Marseille;Livré
O021293;19/05/2024;P00915;4;Marseille;Livré
O021294;23/10/2024;P00503;7;Paris;Livré
O021295;08/12/2024;P00799;9;Paris;Expédié
O021296;22/03/2024;P00694;2;Lyon;Livré
O021297;26/07/2024;P00099;8;Marseille;Livré
O021298;02/02/2024;P00702;6;Lyon;Expédié
O021299;24/01/2024;P00910;3;Marseille;Annulé
O021300;01/03/2024;P00306;2;Paris;Livré
O021301;06/11/2024;P00763;6;Paris;Expédié
O021302;07/07/2024;P00315;6;Paris;En attente
O021303;24/03/2024;P00710;5;Paris;Livré
O021304;12/08/2024;P00442;4;Lyon;Expédié
O021305;16/06/2024;P00247;9;Paris;Livré
O021306;04/07/2024;P00265;2;Marseille;Livré
O021307;12/03/2024;P00569;4;Lyon;Livré
O021308;14/03/2024;P00425;1;Lyon;Livré
O021309;06/12/2024;P00795;4;Paris;Expédié
O021310;01/06/2024;P00058;8;Lyon;Livré
O021311;05/04/2024;P00849;3;Marseille;Livré
O021312;22/02/2024;P00484;3;Paris;Livré
O021313;22/06/2024;P00324;6;Paris;Livré
O021314;19/04/2024;P00186;2;Paris;Livré
O021315;11/11/2024;P00792;4;Marseille;Livré
O021316;20/02/2024;P00499;5;Paris;Expédié
O021317;09/09/2024;P00848;8;Lyon;Expédié
O021318;13/03/2024;P00062;4;Paris;Livré
O021319;30/07/2024;P00593;5;Paris;Livré
O021320;30/07/2024;P00963;4;Paris;Livré
O021321;07/09/2024;P00246;3;Marseille;Livré
O021322;16/06/2024;P00487;6;Marseille;Livré
O021323;19/09/2024;P00761;9;Marseille;Annulé
O021324;26/11/2024;P00869;6;Lyon;Expédié
O021325;17/08/2024;P00373;7;Paris;Expédié
O021326;26/08/2024;P00515;8;Marseille;Livré
O021327;01/10/2024;P00748;1;Marseille;En attente
O021328;22/05/2024;P00051;7;Paris;Livré
O021329;10/03/2024;P00617;8;Marseille;Livré
O021330;07/11/2024;P00099;7;Lyon;Livré
O021331;22/06/2024;P00323;1;Paris;Livré
O021332;01/12/2024;P00592;2;Paris;Livré
O021333;18/04/2024;P00441;4;Paris;Livré
O021334;21/07/2024;P00404;5;Lyon;Livré
O021335;03/07/2024;P00813;9;Paris;En attente
O021336;17/10/2024;P00902;9;Marseille;Livré
O021337;23/11/2024;P00417;2;Paris;Expédié
O021338;01/04/2024;P00683;7;Lyon;Livré
O021339;15/09/2024;P00946;3;Marseille;Expédié
O021340;17/11/2024;P00155;8;Marseille;Livré
O021341;24/07/2024;P00542;9;Paris;En attente
O021342;21/02/2024;P00611;4;Lyon;Livré
O021343;14/12/2024;P00146;2;Marseille;Livré
O021344;29/06/2024;P00926;9;Paris;Livré
O021345;29/10/2024;P00235;2;Lyon;Livré
O021346;03/01/2024;P00474;2;Marseille;Livré
O021347;24/03/2024;P00399;9;Marseille;En attente
O021348;01/08/2024;P00864;6;Paris;Expédié
O021349;03/02/2024;P00611;5;Marseille;Annulé
O021350;19/02/2024;P00460;6;Marseille;Livré
O021351;15/10/2024;P00702;9;Marseille;Expédié
O021352;24/11/2024;P00789;1;Marseille;Livré
O021353;15/09/2024;P00908;7;Lyon;Expédié
O021354;14/09/2024;P00433;8;Lyon;Livré
O021355;28/09/2024;P00257;4;Lyon;Livré
O021356;30/06/2024;P00715;8;Lyon;Livré
O021357;02/02/2024;P00439;1;Marseille;Livré
O021358;21/09/2024;P00537;8;Lyon;Annulé
O021359;08/11/2024;P00175;3;Paris;Livré
O021360;09/02/2024;P00713;4;Lyon;Livré
O021361;03/11/2024;P00807;8;Lyon;Expédié
O021362;28/07/2024;P00491;8;Marseille;Livré
O021363;28/09/2024;P00283;2;Lyon;En attente
O021364;15/05/2024;P00605;9;Paris;Livré
O021365;27/03/2024;P00562;4;Paris;Livré
O021366;29/02/2024;P00219;6;Marseille;Livré
O021367;12/06/2024;P00951;8;Lyon;Livré
O021368;03/01/2024;P00156;4;Marseille;Livré
O021369;15/01/2024;P00057;8;Paris;Livré
O021370;11/04/2024;P00511;7;Lyon;En attente
O021371;11/09/2024;P00743;8;Paris;Livré
O021372;12/08/2024;P00338;4;Marseille;Livré
O021373;28/07/2024;P00719;2;Marseille;Livré
O021374;23/01/2024;P00272;4;Lyon;En attente
O021375;22/08/2024;P00727;5;Marseille;Annulé
O021376;10/05/2024;P00990;4;Lyon;Livré
O021377;06/06/2024;P00996;8;Marseille;Annulé
O021378;21/06/2024;P00184;5;Lyon;Livré
O021379;17/01/2024;P00291;9;Lyon;Livré
O021380;09/11/2024;P00924;7;Paris;Livré
O021381;31/12/2024;P00302;7;Paris;En attente
O021382;03/07/2024;P00579;5;Paris;Livré
O021383;29/11/2024;P00247;3;Paris;Annulé
O021384;02/07/2024;P00016;8;Lyon;Annulé
O021385;22/05/2024;P00335;4;Lyon;Livré
O021386;13/02/2024;P00211;3;Paris;Livré
O021387;12/01/2024;P00586;4;Marseille;En attente
O021388;08/01/2024;P00373;1;Paris;Expédié
O021389;20/03/2024;P00817;8;Lyon;En attente
O021390;23/10/2024;P00964;9;Marseille;Livré
O021391;10/06/2024;P00406;3;Lyon;Expédié
O021392;28/10/2024;P00530;6;Marseille;Livré
O021393;03/08/2024;P00022;4;Lyon;Livré
O021394;04/09/2024;P00618;9;Paris;Expédié
O021395;29/01/2024;P00119;2;Paris;Livré
O021396;28/09/2024;P00528;3;Lyon;Livré
O021397;12/05/2024;P00184;1;Marseille;En attente
O021398;05/01/2024;P00515;7;Marseille;Livré
O021399;31/08/2024;P00492;9;Lyon;Livré
O021400;30/01/2024;P00506;1;Lyon;Expédié
O021401;26/04/2024;P00635;3;Paris;Expédié
O021402;26/06/2024;P00755;7;Lyon;Annulé
O021403;17/09/2024;P00437;3;Paris;Expédié
O021404;22/08/2024;P00803;3;Lyon;Livré
O021405;20/05/2024;P00105;3;Paris;Livré
O021406;31/10/2024;P00103;4;Paris;Livré
O021407;10/12/2024;P00208;4;Paris;Livré
O021408;19/02/2024;P00981;8;Paris;Livré
O021409;26/09/2024;P00661;5;Marseille;Livré
O021410;17/04/2024;P00705;3;Marseille;Expédié
O021411;15/02/2024;P00825;5;Lyon;Livré
O021412;22/03/2024;P00734;9;Marseille;Livré
O021413;05/05/2024;P00047;6;Paris;Expédié
O021414;24/03/2024;P00930;4;Marseille;Livré
O021415;16/10/2024;P00304;1;Paris;Livré
O021416;11/03/2024;P00167;8;Paris;Expédié
O021417;23/06/2024;P00494;5;Lyon;Expédié
O021418;11/11/2024;P00087;9;Paris;Livré
O021419;25/11/2024;P00226;7;Marseille;Expédié
O021420;02/12/2024;P00120;2;Paris;Livré
O021421;19/12/2024;P00926;2;Paris;Livré
O021422;31/03/2024;P00248;8;Lyon;Livré
O021423;16/12/2024;P00505;5;Marseille;Livré
O021424;05/09/2024;P00946;5;Lyon;Expédié
O021425;11/05/2024;P00353;6;Lyon;Livré
O021426;17/06/2024;P00144;7;Lyon;Livré
O021427;29/02/2024;P00745;4;Marseille;Expédié
O021428;02/12/2024;P00350;9;Marseille;Expédié
O021429;28/08/2024;P00515;8;Paris;Expédié
O021430;08/07/2024;P00749;6;Paris;Livré
O021431;05/12/2024;P00317;1;Marseille;En attente
O021432;07/10/2024;P00770;6;Lyon;Expédié
O021433;19/08/2024;P00026;1;Marseille;Livré
O021434;15/10/2024;P00530;5;Paris;Expédié
O021435;01/10/2024;P00322;6;Paris;En attente
O021436;08/11/2024;P00296;2;Lyon;Livré
O021437;15/01/2024;P00131;3;Marseille;Livré
O021438;10/02/2024;P00017;7;Paris;Livré
O021439;26/07/2024;P00920;5;Marseille;Expédié
O021440;29/02/2024;P00770;9;Lyon;Annulé
O021441;30/12/2024;P00582;8;Paris;Expédié
O021442;27/08/2024;P00936;9;Lyon;Expédié
O021443;05/04/2024;P00922;6;Lyon;Livré
O021444;04/10/2024;P00185;2;Paris;Livré
O021445;08/06/2024;P00049;6;Marseille;Livré
O021446;08/10/2024;P00825;5;Paris;Livré
O021447;27/07/2024;P00824;4;Paris;Expédié
O021448;12/05/2024;P00966;9;Paris;Expédié
O021449;06/04/2024;P00076;2;Marseille;Expédié
O021450;06/08/2024;P00789;3;Marseille;Livré
O021451;11/03/2024;P00528;4;Lyon;Expédié
O021452;30/09/2024;P00006;7;Lyon;Livré
O021453;16/12/2024;P00034;1;Lyon;Livré
O021454;13/05/2024;P00059;9;Lyon;Livré
O021455;06/03/2024;P00067;5;Marseille;Expédié
O021456;06/05/2024;P00255;1;Marseille;Expédié
O021457;23/07/2024;P00809;8;Paris;Livré
O021458;24/10/2024;P00403;3;Paris;Livré
O021459;26/04/2024;P00157;1;Lyon;Livré
O021460;23/09/2024;P00032;7;Marseille;Annulé
O021461;08/10/2024;P00010;4;Lyon;Livré
O021462;28/05/2024;P00704;5;Marseille;Livré
O021463;12/07/2024;P00375;2;Lyon;Livré
O021464;16/06/2024;P00731;4;Marseille;Livré
O021465;07/11/2024;P00349;5;Marseille;Expédié
O021466;27/06/2024;P00589;4;Marseille;Annulé
O021467;27/05/2024;P00532;3;Paris;Expédié
O021468;26/02/2024;P00156;5;Lyon;Livré
O021469;05/01/2024;P00027;2;Marseille;Livré
O021470;14/01/2024;P00973;1;Marseille;Livré
O021471;06/10/2024;P00153;7;Paris;Livré
O021472;19/11/2024;P00892;3;Paris;Expédié
O021473;30/10/2024;P00285;6;Marseille;Annulé
O021474;03/08/2024;P00628;8;Marseille;Expédié
O021475;23/06/2024;P00250;3;Paris;Expédié
O021476;11/11/2024;P00911;9;Marseille;Annulé
O021477;03/01/2024;P00429;5;Marseille;Livré
O021478;16/05/2024;P00557;8;Lyon;Expédié
O021479;09/04/2024;P00286;2;Marseille;Livré
O021480;23/03/2024;P00506;2;Lyon;Livré
O021481;06/10/2024;P00294;6;Paris;Livré
O021482;11/05/2024;P00444;2;Paris;Expédié
O021483;01/01/2024;P00288;6;Marseille;Livré
O021484;25/04/2024;P00306;9;Lyon;Livré
O021485;20/07/2024;P00071;3;Marseille;Expédié
O021486;19/05/2024;P00163;8;Marseille;Livré
O021487;25/05/2024;P00481;3;Lyon;Expédié
O021488;22/09/2024;P00588;9;Lyon;Annulé
O021489;20/07/2024;P00343;5;Paris;Livré
O021490;31/05/2024;P00517;8;Paris;Annulé
O021491;09/08/2024;P00107;1;Marseille;En attente
O021492;19/03/2024;P00631;1;Lyon;Livré
