id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O023444,25/03/2024,P00903,2,Marseille,Livré,,
O023445,05/12/2024,P00906,2,Lyon,Livré,,
O023446,19/10/2024,P00906,2,Marseille,Expédié,,
O023447,12/08/2024,P00809,1,Lyon,Livré,,
O023450,27/12/2024,P00426,1,Marseille,Livré,,
O023451,29/09/2024,P00592,2,Lyon,Livré,,
O023452,28/02/2024,P00170,3,Marseille,Livré,,
O023453,21/10/2024,P00881,1,Marseille,Livré,20/11/2024,Client insatisfait
O023454,03/08/2024,P00843,15,Marseille,Livré,,
O023456,06/11/2024,P00490,8,Paris,Livré,,
O023457,29/04/2024,P00631,8,Paris,Livré,,
O023458,28/04/2024,P00653,1,Paris,Expédié,,
O023460,28/02/2024,P00688,5,Paris,Expédié,,
O023461,14/10/2024,P00781,3,Marseille,Livré,,
O023462,30/12/2024,P00136,20,Paris,Livré,,
O023463,30/11/2024,P00284,8,Paris,Expédié,21/12/2024,Client insatisfait
O023464,17/02/2024,P00921,3,Lyon,Expédié,02/03/2024,Produit abîmé
O023465,19/08/2024,P00963,10,Marseille,Expédié,,
O023466,15/01/2024,P00631,1,Paris,Expédié,,
O023467,22/12/2024,P00509,1,Marseille,Expédié,,
O023469,04/11/2024,P00212,5,Paris,Livré,,
O023470,25/10/2024,P00334,1,Marseille,Expédié,,
O023471,18/01/2024,P00077,1,Marseille,Livré,,
O023472,19/01/2024,P00506,8,Marseille,Expédié,,
O023473,27/03/2024,P00277,2,Lyon,Expédié,,
O023474,31/12/2024,P00810,5,Marseille,Livré,,
O023475,12/01/2024,P00979,12,Lyon,Livré,,
O023476,04/11/2024,P00580,2,Paris,Expédié,,
O023477,15/12/2024,P00764,1,Marseille,Livré,,
O023478,02/11/2024,P00364,1,Lyon,Livré,,
O023479,14/10/2024,P00017,1,Paris,Livré,,
O023480,04/09/2024,P00014,1,Paris,Livré,,
O023481,12/07/2024,P00435,1,Lyon,Expédié,,
O023482,20/09/2024,P00921,2,Lyon,Expédié,17/10/2024,Livraison incomplète
O023483,10/05/2024,P00649,2,Paris,Expédié,,
O023484,18/01/2024,P00733,5,Lyon,Livré,,
O023485,14/01/2024,P00152,10,Paris,Expédié,,
O023486,22/07/2024,P00931,8,Marseille,Livré,,
O023487,02/02/2024,P00234,3,Marseille,Expédié,,
O023488,17/10/2024,P00435,1,Lyon,Expédié,,
O023489,20/11/2024,P00128,5,Lyon,Livré,,
O023490,05/01/2024,P00467,2,Lyon,Expédié,,
O023491,24/12/2024,P00012,1,Lyon,Livré,,
O023492,11/08/2024,P00093,10,Marseille,Livré,,
O023493,25/10/2024,P00258,2,Marseille,Livré,,
O023494,05/05/2024,P00549,1,Paris,Livré,,
O023496,07/09/2024,P00700,10,Marseille,Expédié,,
O023497,24/10/2024,P00017,12,Lyon,Livré,,
O023498,28/09/2024,P00792,2,Lyon,Livré,,
O023499,25/10/2024,P00082,2,Marseille,Livré,,
O023500,24/11/2024,P00131,3,Marseille,Livré,,
O023502,14/02/2024,P00445,8,Paris,Livré,09/03/2024,Client insatisfait
O023503,02/12/2024,P00462,1,Paris,Livré,,
O023504,20/11/2024,P00519,3,Paris,Expédié,,
O023505,16/10/2024,P00055,15,Lyon,Livré,,
O023506,06/02/2024,P00767,2,Paris,Livré,,
O023507,12/12/2024,P00137,12,Lyon,Livré,,
O023508,25/02/2024,P00952,15,Paris,Livré,,
O023510,13/12/2024,P00792,2,Marseille,Livré,,
O023512,14/12/2024,P00370,8,Marseille,Expédié,,
O023514,04/06/2024,P00710,1,Marseille,Expédié,,
O023515,08/12/2024,P00370,8,Marseille,Livré,,
O023516,09/03/2024,P00330,8,Paris,Livré,,
O023517,12/06/2024,P00105,1,Paris,Livré,,
O023518,09/01/2024,P00090,5,Paris,Livré,,
O023519,20/11/2024,P00802,8,Paris,Livré,,
O023521,15/12/2024,P00738,2,Paris,Livré,,
O023522,04/11/2024,P00521,1,Lyon,Livré,15/11/2024,Client insatisfait
O023524,11/01/2024,P00106,1,Marseille,Livré,,
O023525,25/01/2024,P00865,3,Lyon,Livré,,
O023526,04/01/2024,P00740,15,Lyon,Livré,,
O023527,09/11/2024,P00693,10,Lyon,Expédié,,
O023528,08/09/2024,P00118,2,Lyon,Expédié,,
O023529,26/09/2024,P00526,3,Paris,Livré,,
O023530,02/01/2024,P00839,2,Marseille,Expédié,,
O023532,01/12/2024,P00568,1,Paris,Livré,,
O023533,20/05/2024,P00789,3,Marseille,Livré,,
O023534,29/12/2024,P00046,3,Marseille,Livré,,
O023535,16/10/2024,P00035,3,Marseille,Livré,08/11/2024,Produit abîmé
O023536,28/06/2024,P00414,15,Lyon,Livré,15/07/2024,Client insatisfait
O023540,22/02/2024,P00610,5,Marseille,Livré,,
O023541,06/11/2024,P00630,5,Paris,Livré,,
O023542,13/03/2024,P00844,1,Marseille,Livré,,
O023543,14/12/2024,P00312,20,Paris,Expédié,,
O023545,16/01/2024,P00503,8,Marseille,Livré,,
O023547,22/07/2024,P00654,10,Marseille,Livré,09/08/2024,Livraison incomplète
O023548,22/05/2024,P00252,2,Lyon,Livré,,
O023549,19/09/2024,P00699,3,Lyon,Livré,,
O023550,26/01/2024,P00738,3,Marseille,Livré,,
O023551,28/08/2024,P00673,1,Paris,Livré,,
O023552,10/12/2024,P00233,5,Lyon,Expédié,,
O023553,05/08/2024,P00629,12,Marseille,Livré,,
O023554,30/09/2024,P00047,1,Lyon,Livré,,
O023555,27/12/2024,P00371,1,Lyon,Expédié,,
O023559,19/01/2024,P00948,8,Lyon,Livré,,
O023560,27/12/2024,P00968,2,Marseille,Livré,,
O023561,25/07/2024,P00105,5,Lyon,Livré,,
O023562,17/09/2024,P00831,5,Marseille,Expédié,,
O023563,18/08/2024,P00011,2,Paris,Livré,,
O023564,30/10/2024,P00451,8,Paris,Livré,,
O023565,16/10/2024,P00551,3,Marseille,Expédié,,
O023566,01/02/2024,P00009,10,Paris,Livré,,
O023567,25/03/2024,P00234,8,Marseille,Livré,,
O023568,07/12/2024,P00233,10,Marseille,Expédié,,
O023569,08/03/2024,P00672,1,Marseille,Livré,,
O023570,15/05/2024,P00569,1,Lyon,Expédié,,
O023571,09/11/2024,P00254,1,Marseille,Livré,,
O023572,10/10/2024,P00090,2,Lyon,Livré,,
O023573,11/11/2024,P00893,10,Marseille,Livré,,
O023574,28/01/2024,P00620,3,Lyon,Livré,,
O023575,29/12/2024,P00764,10,Marseille,Livré,,
O023576,25/12/2024,P00510,2,Paris,Livré,,
O023577,22/12/2024,P00070,2,Paris,Livré,,
O023578,16/12/2024,P00876,12,Lyon,Livré,,
O023579,12/11/2024,P00037,2,Marseille,Livré,,
O023580,27/08/2024,P00912,8,Paris,Livré,,
O023581,12/09/2024,P00809,1,Marseille,Livré,,
O023582,27/12/2024,P00250,15,Lyon,Livré,,
O023583,26/03/2024,P00452,3,Paris,Livré,,
O023584,03/10/2024,P00729,8,Lyon,Expédié,,
O023586,28/11/2024,P00810,1,Lyon,Livré,,
O023587,26/01/2024,P00473,3,Lyon,Livré,,
O023588,14/04/2024,P00362,12,Lyon,Livré,,
O023589,10/04/2024,P00681,10,Lyon,Livré,,
O023590,25/12/2024,P00702,1,Paris,Expédié,,
O023591,12/01/2024,P00212,2,Lyon,Livré,22/01/2024,Client insatisfait
O023592,04/11/2024,P00541,2,Marseille,Expédié,,
O023593,22/11/2024,P00256,1,Marseille,Expédié,,
O023594,18/04/2024,P00008,8,Lyon,Expédié,,
O023595,27/12/2024,P00417,1,Paris,Livré,,
O023597,10/02/2024,P00693,2,Paris,Expédié,,
O023599,19/04/2024,P00710,5,Marseille,Livré,,
O023600,12/10/2024,P00379,3,Paris,Expédié,,
O023601,17/05/2024,P00490,8,Paris,Livré,,
O023603,01/11/2024,P00452,15,Paris,Expédié,,
O023605,07/12/2024,P00839,1,Lyon,Expédié,,
O023606,02/12/2024,P00538,5,Lyon,Livré,,
O023607,10/12/2024,P00754,1,Lyon,Livré,,
O023608,02/12/2024,P00740,2,Paris,Livré,,
O023609,25/12/2024,P00044,1,Marseille,Livré,,
O023610,16/06/2024,P00039,1,Marseille,Livré,,
O023611,15/03/2024,P00478,2,Paris,Livré,,
O023612,22/05/2024,P00729,2,Lyon,Livré,,
O023613,07/12/2024,P00250,12,Marseille,Livré,,
O023614,07/10/2024,P00122,8,Paris,Livré,,
O023615,04/01/2024,P00735,15,Marseille,Livré,,
O023616,07/04/2024,P00629,3,Lyon,Expédié,12/04/2024,Livraison incomplète
O023617,30/12/2024,P00693,1,Lyon,Expédié,,
O023619,28/12/2024,P00532,2,Paris,Livré,25/01/2025,Livraison incomplète
O023620,17/11/2024,P00915,2,Marseille,Expédié,,
O023621,16/03/2024,P00981,2,Lyon,Expédié,,
O023622,01/09/2024,P00305,5,Lyon,Livré,,
O023623,15/11/2024,P00250,3,Paris,Livré,,
O023625,08/10/2024,P00518,2,Lyon,Livré,,
O023626,23/11/2024,P00256,1,Marseille,Livré,,
O023627,13/12/2024,P00445,1,Paris,Expédié,,
O023628,03/02/2024,P00938,1,Marseille,Expédié,,
O023629,16/11/2024,P00088,1,Marseille,Livré,,
O023632,16/11/2024,P00240,8,Lyon,Livré,,
O023633,30/11/2024,P00615,1,Marseille,Livré,,
O023634,10/12/2024,P00233,8,Paris,Livré,,
O023635,01/12/2024,P00693,2,Lyon,Livré,,
O023637,03/11/2024,P00905,1,Marseille,Livré,,
O023638,09/02/2024,P00729,8,Lyon,Livré,,
O023639,27/04/2024,P00621,3,Paris,Expédié,,
O023640,09/10/2024,P00256,1,Paris,Expédié,,
O023641,19/02/2024,P00377,12,Paris,Livré,,
O023642,21/10/2024,P00303,1,Paris,Expédié,,
O023643,28/02/2024,P00895,1,Lyon,Expédié,,
O023644,25/10/2024,P00044,8,Marseille,Expédié,,
O023645,26/12/2024,P00082,5,Lyon,Expédié,,
O023646,25/11/2024,P00319,2,Marseille,Livré,07/12/2024,Mauvaise référence
O023647,06/02/2024,P00973,1,Marseille,Livré,,
O023648,21/11/2024,P00090,10,Lyon,Livré,17/12/2024,Livraison incomplète
O023650,14/02/2024,P00831,2,Paris,Livré,,
O023651,11/05/2024,P00445,1,Marseille,Expédié,,
O023652,14/12/2024,P00881,3,Lyon,Livré,,
O023653,05/02/2024,P00371,12,Paris,Expédié,,
O023654,14/12/2024,P00488,1,Marseille,Expédié,,
O023655,20/01/2024,P00610,8,Marseille,Livré,29/01/2024,Mauvaise référence
O023658,20/04/2024,P00172,3,Lyon,Livré,,
O023659,19/03/2024,P00118,2,Marseille,Expédié,,
O023660,29/03/2024,P00188,8,Paris,Livré,,
O023661,24/12/2024,P00233,15,Paris,Expédié,,
O023662,22/05/2024,P00193,1,Lyon,Livré,31/05/2024,Livraison incomplète
O023664,08/11/2024,P00340,1,Marseille,Livré,,
O023665,23/01/2024,P00118,12,Paris,Livré,,
O023666,08/11/2024,P00466,5,Marseille,Livré,,
O023667,11/04/2024,P00543,2,Paris,Livré,,
O023668,20/12/2024,P00158,3,Marseille,Livré,,
O023669,18/09/2024,P00413,8,Paris,Livré,,
O023672,07/02/2024,P00881,8,Paris,Expédié,,
O023673,06/02/2024,P00451,12,Marseille,Expédié,,
O023674,22/09/2024,P00250,2,Lyon,Livré,,
O023675,18/12/2024,P00893,2,Paris,Expédié,,
O023676,15/03/2024,P00893,5,Lyon,Livré,,
O023679,15/05/2024,P00515,2,Marseille,Expédié,,
O023680,21/01/2024,P00029,3,Paris,Livré,,
O023681,02/10/2024,P00158,2,Lyon,Livré,,
O023682,22/12/2024,P00876,1,Paris,Expédié,,
O023683,23/01/2024,P00435,3,Lyon,Livré,,
O023684,30/10/2024,P00827,5,Paris,Livré,,
O023686,13/04/2024,P00751,8,Marseille,Livré,,
O023687,22/01/2024,P00633,3,Marseille,Expédié,,
O023688,11/01/2024,P00705,1,Marseille,Livré,,
O023689,21/03/2024,P00518,2,Paris,Expédié,,
O023690,26/11/2024,P00336,8,Paris,Expédié,,
O023692,08/12/2024,P00943,2,Paris,Livré,,
O023693,27/09/2024,P00093,5,Marseille,Livré,,
O023694,13/12/2024,P00389,3,Marseille,Livré,,
O023695,31/12/2024,P00535,1,Marseille,Livré,,
O023696,05/05/2024,P00831,8,Lyon,Livré,,
O023697,19/12/2024,P00467,1,Marseille,Livré,,
O023698,10/05/2024,P00044,3,Lyon,Livré,,
O023699,20/12/2024,P00058,1,Lyon,Livré,,
O023700,16/12/2024,P00943,1,Paris,Livré,,
O023701,19/10/2024,P00691,3,Lyon,Livré,,
O023702,09/12/2024,P00284,3,Paris,Livré,,
O023703,07/04/2024,P00613,5,Lyon,Livré,,
O023704,14/05/2024,P00452,8,Marseille,Livré,26/05/2024,Produit abîmé
O023705,31/01/2024,P00515,8,Lyon,Expédié,,
O023706,18/11/2024,P00750,2,Paris,Livré,,
O023707,28/03/2024,P00163,5,Lyon,Livré,,
O023709,27/12/2024,P00193,3,Paris,Livré,,
O023710,11/12/2024,P00653,2,Marseille,Livré,,
O023711,24/11/2024,P00479,3,Marseille,Livré,,
O023712,25/12/2024,P00510,15,Lyon,Livré,,
O023714,18/11/2024,P00414,1,Lyon,Livré,,
O023715,28/12/2024,P00532,12,Paris,Livré,,
O023716,02/11/2024,P00523,1,Marseille,Livré,,
O023717,12/07/2024,P00063,2,Paris,Expédié,,
O023718,29/11/2024,P00170,2,Marseille,Livré,,
O023720,14/12/2024,P00861,5,Marseille,Livré,,
O023722,05/11/2024,P00277,1,Marseille,Expédié,,
O023723,16/10/2024,P00403,10,Lyon,Expédié,,
O023724,20/12/2024,P00688,10,Marseille,Expédié,,
O023725,21/12/2024,P00671,5,Lyon,Expédié,,
O023726,23/04/2024,P00968,3,Paris,Livré,,
O023727,16/10/2024,P00106,12,Lyon,Livré,,
O023730,18/03/2024,P00482,10,Paris,Expédié,,
O023731,31/05/2024,P00240,3,Lyon,Livré,,
O023732,15/10/2024,P00319,5,Marseille,Expédié,,
O023733,19/05/2024,P00921,3,Lyon,Livré,,
O023734,15/10/2024,P00933,3,Lyon,Livré,01/11/2024,Livraison incomplète
O023736,03/07/2024,P00011,2,Marseille,Expédié,,
O023737,10/01/2024,P00149,3,Paris,Livré,,
O023738,02/06/2024,P00014,1,Lyon,Expédié,,
O023739,29/09/2024,P00620,2,Marseille,Livré,,
O023740,06/12/2024,P00952,5,Marseille,Expédié,,
O023741,11/12/2024,P00404,15,Paris,Expédié,,
O023742,19/04/2024,P00404,15,Marseille,Expédié,,
O023743,11/02/2024,P00121,3,Lyon,Expédié,,
O023744,10/11/2024,P00377,5,Lyon,Livré,05/12/2024,Client insatisfait
O023745,09/11/2024,P00809,1,Lyon,Livré,,
O023747,20/01/2024,P00658,5,Marseille,Livré,28/01/2024,Livraison incomplète
O023748,11/03/2024,P00535,1,Marseille,Livré,,
O023749,30/06/2024,P00538,2,Paris,Livré,,
O023750,24/07/2024,P00707,5,Marseille,Livré,,
O023751,16/01/2024,P00568,2,Lyon,Livré,,
O023752,16/12/2024,P00184,1,Paris,Livré,02/01/2025,Mauvaise référence
O023753,05/11/2024,P00357,10,Marseille,Livré,03/12/2024,Livraison incomplète
O023754,01/10/2024,P00490,2,Paris,Livré,,
O023755,01/12/2024,P00029,1,Lyon,Livré,,
O023756,26/12/2024,P00613,1,Lyon,Livré,,
O023757,08/12/2024,P00133,2,Paris,Livré,,
O023758,18/09/2024,P00873,1,Lyon,Livré,,
O023759,16/02/2024,P00617,8,Marseille,Livré,,
O023760,06/06/2024,P00026,2,Marseille,Livré,,
O023761,03/12/2024,P00933,8,Marseille,Livré,,
O023762,07/02/2024,P00948,1,Lyon,Livré,,
O023763,29/12/2024,P00413,3,Marseille,Expédié,,
O023764,16/10/2024,P00516,5,Marseille,Livré,,
O023765,09/01/2024,P00954,5,Lyon,Livré,,
O023766,15/01/2024,P00839,5,Lyon,Expédié,,
O023767,30/12/2024,P00026,12,Marseille,Livré,,
O023771,18/11/2024,P00573,1,Marseille,Livré,,
O023772,11/12/2024,P00170,3,Paris,Livré,,
O023775,13/08/2024,P00413,10,Marseille,Livré,18/08/2024,Mauvaise référence
O023776,27/02/2024,P00733,1,Lyon,Livré,,
O023777,11/01/2024,P00515,1,Lyon,Expédié,,
O023778,10/11/2024,P00234,1,Paris,Livré,,
O023779,24/12/2024,P00931,5,Paris,Livré,,
O023780,07/10/2024,P00198,2,Marseille,Expédié,,
O023781,29/12/2024,P00603,1,Paris,Livré,,
O023782,11/11/2024,P00429,3,Paris,Livré,,
O023783,26/08/2024,P00889,5,Marseille,Livré,,
O023785,20/11/2024,P00396,1,Marseille,Livré,02/12/2024,Mauvaise référence
O023786,23/12/2024,P00521,2,Lyon,Livré,,
O023787,10/01/2024,P00005,5,Marseille,Livré,,
O023788,19/03/2024,P00938,15,Lyon,Livré,,
O023789,19/05/2024,P00124,5,Marseille,Livré,,
O023791,08/02/2024,P00809,8,Paris,Expédié,,
O023792,13/10/2024,P00410,2,Paris,Livré,,
O023793,27/12/2024,P00428,2,Lyon,Livré,,
O023794,13/09/2024,P00252,3,Lyon,Expédié,,
O023795,08/02/2024,P00403,8,Lyon,Livré,,
O023796,12/09/2024,P00780,3,Lyon,Livré,,
O023797,10/01/2024,P00584,10,Marseille,Expédié,,
O023798,12/10/2024,P00387,20,Lyon,Livré,,
O023799,13/12/2024,P00624,1,Paris,Livré,,
O023801,04/12/2024,P00457,1,Lyon,Expédié,,
O023802,02/02/2024,P00334,1,Marseille,Livré,,
O023803,24/11/2024,P00258,2,Lyon,Expédié,,
O023804,09/03/2024,P00445,1,Lyon,Livré,,
O023805,07/05/2024,P00619,10,Paris,Expédié,,
O023806,17/01/2024,P00240,1,Paris,Expédié,,
O023807,18/01/2024,P00503,2,Paris,Expédié,,
O023808,23/02/2024,P00806,1,Paris,Livré,,
O023810,09/11/2024,P00576,12,Paris,Expédié,,
O023811,30/10/2024,P00330,5,Marseille,Livré,,
O023812,14/08/2024,P00625,12,Marseille,Livré,,
O023813,19/08/2024,P00367,15,Lyon,Expédié,,
O023816,05/01/2024,P00811,3,Paris,Expédié,,
O023817,20/01/2024,P00507,1,Marseille,Livré,,
O023818,28/08/2024,P00002,1,Marseille,Livré,,
O023819,05/11/2024,P00377,1,Lyon,Livré,30/11/2024,Client insatisfait
O023820,14/12/2024,P00518,5,Lyon,Livré,,
O023821,18/10/2024,P00847,1,Marseille,Expédié,,
O023822,19/06/2024,P00143,1,Paris,Livré,,
O023823,27/10/2024,P00604,5,Paris,Livré,,
O023824,15/10/2024,P00170,5,Lyon,Livré,,
O023825,17/12/2024,P00158,5,Paris,Livré,,
O023826,27/10/2024,P00026,2,Lyon,Expédié,,
O023827,02/09/2024,P00222,8,Lyon,Livré,,
O023829,18/12/2024,P00009,3,Paris,Livré,,
O023831,25/10/2024,P00170,1,Paris,Expédié,,
O023832,04/12/2024,P00755,8,Lyon,Livré,,
O023834,18/01/2024,P00329,15,Paris,Livré,,
O023835,14/01/2024,P00305,1,Marseille,Livré,13/02/2024,Livraison incomplète
O023837,24/02/2024,P00895,2,Marseille,Expédié,,
O023838,10/12/2024,P00754,3,Lyon,Livré,,
O023839,23/12/2024,P00222,1,Marseille,Livré,,
O023840,04/05/2024,P00740,10,Lyon,Livré,,
O023841,05/01/2024,P00029,2,Paris,Livré,,
O023842,16/01/2024,P00256,8,Marseille,Livré,,
O023844,01/11/2024,P00981,5,Lyon,Livré,,
O023845,28/07/2024,P00470,3,Paris,Expédié,,
O023846,26/12/2024,P00516,1,Lyon,Livré,,
O023847,25/04/2024,P00553,1,Lyon,Livré,,
O023848,11/09/2024,P00044,1,Lyon,Expédié,,
O023849,05/02/2024,P00417,1,Lyon,Livré,,
O023850,26/01/2024,P00820,2,Paris,Livré,,
O023853,03/12/2024,P00413,10,Lyon,Livré,,
O023854,28/11/2024,P00250,2,Paris,Expédié,,
O023855,24/12/2024,P00923,8,Lyon,Livré,,
O023856,22/12/2024,P00420,2,Paris,Livré,,
O023857,28/02/2024,P00478,8,Paris,Livré,,
O023858,15/02/2024,P00093,15,Marseille,Livré,,
O023859,14/12/2024,P00669,1,Lyon,Expédié,,
O023860,17/12/2024,P00968,10,Paris,Livré,,
O023863,16/12/2024,P00611,5,Lyon,Livré,,
O023864,24/12/2024,P00472,8,Lyon,Expédié,,
O023865,08/12/2024,P00056,5,Marseille,Livré,,
O023866,31/08/2024,P00047,2,Lyon,Livré,,
O023868,19/08/2024,P00645,1,Marseille,Livré,,
O023869,14/02/2024,P00011,1,Marseille,Livré,22/02/2024,Mauvaise référence
O023873,12/12/2024,P00738,3,Lyon,Livré,,
O023875,28/11/2024,P00128,20,Lyon,Expédié,,
O023876,12/06/2024,P00222,8,Lyon,Expédié,,
O023877,25/10/2024,P00014,2,Marseille,Expédié,,
O023878,13/10/2024,P00951,10,Marseille,Expédié,,
O023879,13/09/2024,P00026,8,Lyon,Livré,,
O023881,26/12/2024,P00830,2,Lyon,Expédié,,
O023882,08/10/2024,P00466,1,Paris,Livré,,
O023883,28/06/2024,P00149,1,Paris,Livré,,
O023884,22/09/2024,P00957,10,Marseille,Livré,,
O023885,29/11/2024,P00145,10,Marseille,Livré,,
O023886,04/10/2024,P00396,2,Paris,Expédié,,
O023888,16/12/2024,P00604,2,Paris,Expédié,,
O023889,01/03/2024,P00831,8,Marseille,Livré,,
O023890,14/12/2024,P00500,12,Paris,Livré,,
O023891,15/12/2024,P00367,8,Paris,Livré,,
O023892,02/11/2024,P00403,5,Marseille,Livré,19/11/2024,Produit abîmé
O023892,02/11/2024,P00403,5,Marseille,Livré,27/11/2024,Livraison incomplète
O023893,27/08/2024,P00379,1,Lyon,Livré,,
O023894,05/11/2024,P00691,3,Paris,Livré,,
O023895,21/11/2024,P00404,1,Paris,Expédié,,
O023896,01/12/2024,P00175,8,Marseille,Livré,,
O023897,27/10/2024,P00133,2,Marseille,Livré,,
O023898,23/03/2024,P00159,10,Lyon,Livré,,
O023899,03/01/2024,P00943,2,Paris,Livré,,
O023900,08/10/2024,P00121,10,Paris,Livré,,
O023901,26/09/2024,P00604,2,Lyon,Livré,,
O023902,05/12/2024,P00212,2,Paris,Livré,,
O023903,02/09/2024,P00732,5,Paris,Expédié,,
O023904,23/09/2024,P00182,1,Marseille,Livré,,
O023905,20/06/2024,P00070,15,Paris,Livré,,
O023906,04/10/2024,P00510,3,Lyon,Livré,,
O023907,26/12/2024,P00148,3,Lyon,Expédié,,
O023908,16/07/2024,P00610,10,Paris,Livré,,
O023910,02/10/2024,P00864,10,Marseille,Livré,,
O023911,23/12/2024,P00378,3,Lyon,Livré,,
O023912,25/11/2024,P00116,12,Marseille,Livré,,
O023913,20/03/2024,P00427,1,Paris,Expédié,,
O023914,18/11/2024,P00923,1,Paris,Livré,30/11/2024,Client insatisfait
O023915,19/11/2024,P00516,3,Lyon,Livré,,
O023916,04/01/2024,P00765,2,Lyon,Expédié,,
O023918,16/10/2024,P00808,3,Paris,Livré,,
O023919,13/04/2024,P00568,2,Marseille,Expédié,,
O023921,05/08/2024,P00012,2,Marseille,Livré,,
O023922,05/04/2024,P00740,10,Lyon,Livré,,
O023923,14/11/2024,P00369,3,Marseille,Expédié,,
O023925,18/02/2024,P00895,20,Lyon,Expédié,,
O023927,24/10/2024,P00435,8,Paris,Livré,,
O023928,04/09/2024,P00024,2,Paris,Livré,,
O023929,18/12/2024,P00198,2,Lyon,Livré,,
O023930,17/03/2024,P00729,2,Lyon,Livré,,
O023931,23/11/2024,P00182,10,Marseille,Livré,,
O023932,24/01/2024,P00507,1,Lyon,Livré,12/02/2024,Livraison incomplète
O023934,19/12/2024,P00082,1,Marseille,Livré,,
O023935,19/04/2024,P00212,12,Paris,Expédié,,
O023937,04/12/2024,P00620,5,Lyon,Livré,,
O023938,10/12/2024,P00568,1,Paris,Livré,,
O023940,07/10/2024,P00675,1,Lyon,Livré,,
O023941,14/08/2024,P00490,10,Paris,Livré,,
O023942,29/12/2024,P00654,12,Paris,Livré,,
O023944,22/09/2024,P00629,2,Lyon,Livré,,
O023945,14/08/2024,P00106,2,Lyon,Livré,,
O023946,12/02/2024,P00895,10,Lyon,Livré,,
O023948,16/12/2024,P00625,8,Lyon,Expédié,,
O023949,19/10/2024,P00463,8,Paris,Expédié,,
O023951,31/05/2024,P00355,3,Lyon,Livré,,
O023952,19/09/2024,P00044,12,Paris,Livré,,
O023953,28/12/2024,P00063,2,Paris,Expédié,,
O023954,12/09/2024,P00568,1,Marseille,Livré,,
O023955,01/12/2024,P00284,5,Marseille,Expédié,,
O023956,14/09/2024,P00905,3,Paris,Expédié,,
O023957,14/10/2024,P00839,10,Paris,Livré,,
O023958,10/03/2024,P00032,1,Marseille,Expédié,,
O023959,30/10/2024,P00963,10,Paris,Livré,,
O023960,05/12/2024,P00742,2,Lyon,Livré,,
O023961,28/01/2024,P00024,5,Lyon,Expédié,25/02/2024,Client insatisfait
O023962,09/12/2024,P00382,1,Lyon,Livré,,
O023963,18/11/2024,P00923,5,Marseille,Expédié,,
O023964,02/10/2024,P00039,5,Paris,Livré,,
O023965,12/12/2024,P00035,2,Paris,Livré,,
O023966,25/09/2024,P00558,1,Lyon,Livré,,
O023967,31/10/2024,P00981,3,Paris,Livré,,
O023968,17/03/2024,P00507,10,Lyon,Livré,25/03/2024,Produit abîmé
O023969,28/10/2024,P00603,2,Lyon,Livré,,
O023970,22/03/2024,P00511,2,Lyon,Livré,,
O023971,19/04/2024,P00055,2,Paris,Livré,,
O023972,07/11/2024,P00218,15,Lyon,Expédié,,
O023973,12/02/2024,P00370,2,Marseille,Livré,,
O023977,05/04/2024,P00240,1,Paris,Livré,18/04/2024,Mauvaise référence
O023978,13/12/2024,P00747,8,Paris,Livré,,
O023980,11/10/2024,P00143,5,Lyon,Livré,,
O023981,06/12/2024,P00765,1,Lyon,Expédié,31/12/2024,Livraison incomplète
O023981,06/12/2024,P00765,1,Lyon,Expédié,11/12/2024,Mauvaise référence
O023982,29/11/2024,P00470,20,Paris,Livré,,
O023983,08/11/2024,P00490,5,Marseille,Expédié,,
O023984,19/05/2024,P00032,3,Marseille,Livré,,
O023985,16/12/2024,P00766,2,Marseille,Livré,,
O023986,25/05/2024,P00024,12,Lyon,Livré,,
O023987,17/10/2024,P00604,1,Paris,Expédié,,
O023988,22/09/2024,P00671,2,Paris,Livré,,
O023989,01/08/2024,P00610,1,Marseille,Expédié,,
O023991,14/12/2024,P00620,8,Marseille,Livré,,
O023992,28/04/2024,P00873,3,Marseille,Livré,,
O023993,25/11/2024,P00976,5,Lyon,Livré,,
O023994,06/10/2024,P00418,1,Lyon,Livré,,
O023995,17/12/2024,P00212,5,Paris,Livré,07/01/2025,Produit abîmé
O023997,22/12/2024,P00026,8,Paris,Expédié,,
O023998,11/12/2024,P00876,2,Paris,Expédié,,
O023999,16/08/2024,P00076,8,Marseille,Livré,,
O024002,03/10/2024,P00002,2,Marseille,Livré,,
O024003,22/03/2024,P00635,8,Paris,Livré,,
O024004,10/12/2024,P00466,1,Lyon,Livré,,
O024005,12/12/2024,P00541,3,Lyon,Livré,,
O024007,11/12/2024,P00466,15,Marseille,Expédié,,
