id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif,return_flag,order_month
O029010,2024-12-18,P00712,2,Lyon,Livré,2025-01-08,Produit abîmé,1,12
O029012,2024-12-23,P00240,8,Paris,Livré,2025-01-21,Client insatisfait,1,12
O029013,2024-11-24,P00037,1,Lyon,Livré,,,0,11
O029014,2024-02-18,P00044,5,Lyon,Livré,,,0,2
O029015,2024-11-28,P00009,2,Marseille,Expédié,,,0,11
O029016,2024-01-31,P00106,8,Paris,Expédié,,,0,1
O029017,2024-12-28,P00631,2,Marseille,Livré,,,0,12
O029020,2024-02-26,P00478,5,Lyon,Livré,,,0,2
O029021,2024-12-13,P00518,12,Lyon,Livré,,,0,12
O029022,2024-12-24,P00886,1,Paris,Livré,,,0,12
O029023,2024-02-06,P00488,1,Lyon,Livré,2024-02-28,Client insatisfait,1,2
O029024,2024-12-21,P00890,8,Marseille,Expédié,,,0,12
O029025,2024-03-03,P00080,5,Paris,Expédié,,,0,3
O029026,2024-04-12,P00284,2,Marseille,Livré,,,0,4
O029027,2024-03-20,P00226,3,Marseille,Livré,,,0,3
O029028,2024-04-08,P00953,1,Marseille,Livré,,,0,4
O029029,2024-12-04,P00524,1,Marseille,Livré,,,0,12
O029030,2024-12-21,P00445,2,Paris,Livré,2025-01-08,Produit abîmé,1,12
O029031,2024-12-13,P00334,10,Paris,Livré,,,0,12
O029032,2024-12-13,P00923,3,Marseille,Livré,,,0,12
O029033,2024-05-08,P00568,3,Marseille,Livré,,,0,5
O029034,2024-08-02,P00222,10,Paris,Livré,,,0,8
O029035,2024-12-27,P00704,2,Paris,Livré,,,0,12
O029036,2024-02-06,P00728,5,Marseille,Livré,,,0,2
O029037,2024-12-13,P00387,10,Lyon,Expédié,,,0,12
O029039,2024-11-04,P00671,1,Paris,Expédié,,,0,11
O029040,2024-05-09,P00250,2,Lyon,Expédié,,,0,5
O029041,2024-02-07,P00257,15,Paris,Livré,,,0,2
O029042,2024-12-27,P00981,20,Marseille,Livré,,,0,12
O029043,2024-12-03,P00133,1,Lyon,Livré,,,0,12
O029044,2024-06-29,P00024,1,Paris,Expédié,,,0,6
O029045,2024-12-27,P00755,2,Paris,Livré,,,0,12
O029046,2024-10-03,P00648,2,Marseille,Expédié,,,0,10
O029047,2024-11-01,P00080,2,Marseille,Livré,,,0,11
O029048,2024-02-05,P00652,5,Marseille,Livré,,,0,2
O029051,2024-11-21,P00881,12,Marseille,Livré,,,0,11
O029053,2024-04-02,P00515,2,Lyon,Expédié,,,0,4
O029054,2024-01-17,P00610,10,Paris,Expédié,,,0,1
O029055,2024-02-07,P00212,1,Marseille,Livré,,,0,2
O029057,2024-03-03,P00810,1,Marseille,Livré,,,0,3
O029058,2024-11-30,P00017,3,Marseille,Livré,,,0,11
O029059,2024-08-18,P00075,1,Lyon,Expédié,,,0,8
O029061,2024-08-21,P00751,2,Paris,Expédié,,,0,8
O029062,2024-06-12,P00326,12,Lyon,Livré,,,0,6
O029063,2024-12-10,P00008,1,Paris,Expédié,2024-12-22,Livraison incomplète,1,12
O029064,2024-10-03,P00603,5,Marseille,Expédié,,,0,10
O029065,2024-12-02,P00234,2,Paris,Livré,,,0,12
O029066,2024-12-26,P00968,1,Lyon,Livré,,,0,12
O029067,2024-05-11,P00957,3,Marseille,Livré,,,0,5
O029068,2024-11-05,P00712,10,Paris,Expédié,,,0,11
O029069,2024-12-16,P00226,2,Paris,Livré,,,0,12
O029070,2024-12-26,P00435,5,Paris,Expédié,,,0,12
O029071,2024-11-02,P00643,12,Paris,Livré,,,0,11
O029072,2024-12-02,P00551,8,Paris,Livré,,,0,12
O029073,2024-11-29,P00919,1,Marseille,Livré,2024-12-15,Produit abîmé,1,11
O029074,2024-12-13,P00009,8,Marseille,Expédié,2025-01-02,Mauvaise référence,1,12
O029075,2024-01-16,P00159,3,Marseille,Livré,,,0,1
O029077,2024-05-12,P00912,8,Lyon,Livré,,,0,5
O029078,2024-12-19,P00669,3,Lyon,Livré,,,0,12
O029079,2024-11-20,P00594,1,Marseille,Expédié,,,0,11
O029080,2024-01-20,P00253,3,Marseille,Expédié,,,0,1
O029081,2024-10-15,P00738,3,Lyon,Livré,2024-10-25,Mauvaise référence,1,10
O029084,2024-01-26,P00973,3,Lyon,Livré,,,0,1
O029086,2024-11-29,P00738,10,Paris,Livré,,,0,11
O029087,2024-01-30,P00193,12,Lyon,Expédié,,,0,1
O029088,2024-01-29,P00738,3,Lyon,Livré,,,0,1
O029089,2024-09-14,P00296,3,Marseille,Livré,,,0,9
O029090,2024-12-26,P00170,3,Lyon,Expédié,,,0,12
O029091,2024-03-14,P00158,3,Lyon,Expédié,2024-03-30,Client insatisfait,1,3
O029092,2024-01-02,P00746,15,Lyon,Livré,,,0,1
O029093,2024-11-28,P00035,5,Marseille,Livré,,,0,11
O029095,2024-11-08,P00738,2,Marseille,Livré,,,0,11
O029096,2024-10-07,P00516,3,Marseille,Expédié,,,0,10
O029097,2024-09-01,P00754,5,Lyon,Expédié,2024-09-21,Produit abîmé,1,9
O029098,2024-12-15,P00155,5,Paris,Livré,,,0,12
O029099,2024-02-05,P00594,3,Lyon,Livré,,,0,2
O029100,2024-09-29,P00172,1,Lyon,Expédié,,,0,9
O029101,2024-01-25,P00047,1,Marseille,Livré,,,0,1
O029102,2024-09-21,P00877,2,Marseille,Livré,,,0,9
O029103,2024-01-15,P00334,2,Marseille,Livré,,,0,1
O029105,2024-12-13,P00211,1,Paris,Livré,,,0,12
O029106,2024-02-22,P00047,8,Lyon,Livré,,,0,2
O029107,2024-02-25,P00063,2,Marseille,Livré,,,0,2
O029108,2024-09-05,P00373,12,Paris,Livré,,,0,9
O029109,2024-10-04,P00669,1,Lyon,Livré,,,0,10
O029110,2024-12-08,P00654,1,Paris,Livré,,,0,12
O029111,2024-12-31,P00343,3,Paris,Livré,,,0,12
O029112,2024-12-20,P00529,1,Lyon,Livré,2025-01-02,Client insatisfait,1,12
O029115,2024-12-10,P00846,12,Lyon,Livré,,,0,12
O029116,2024-04-28,P00973,1,Lyon,Livré,2024-05-27,Client insatisfait,1,4
O029117,2024-03-23,P00535,2,Marseille,Livré,,,0,3
O029118,2024-12-20,P00968,12,Paris,Livré,,,0,12
O029119,2024-11-10,P00890,2,Paris,Expédié,,,0,11
O029120,2024-05-18,P00361,1,Marseille,Livré,,,0,5
O029121,2024-08-15,P00535,2,Lyon,Livré,,,0,8
O029122,2024-11-15,P00467,3,Marseille,Livré,,,0,11
O029123,2024-10-06,P00281,1,Marseille,Livré,,,0,10
O029124,2024-12-03,P00610,3,Lyon,Livré,,,0,12
O029125,2024-12-26,P00876,10,Marseille,Livré,,,0,12
O029127,2024-11-29,P00228,10,Lyon,Livré,,,0,11
O029129,2024-10-26,P00967,1,Paris,Expédié,,,0,10
O029130,2024-12-01,P00654,1,Lyon,Livré,,,0,12
O029131,2024-10-02,P00414,2,Lyon,Livré,,,0,10
O029132,2024-12-17,P00254,3,Marseille,Livré,,,0,12
O029133,2024-12-30,P00674,2,Paris,Livré,,,0,12
O029135,2024-11-02,P00121,10,Paris,Livré,,,0,11
O029136,2024-06-24,P00568,5,Paris,Livré,,,0,6
O029137,2024-12-11,P00371,1,Lyon,Livré,,,0,12
O029139,2024-11-04,P00024,5,Marseille,Expédié,,,0,11
O029140,2024-09-28,P00968,1,Paris,Livré,2024-10-07,Livraison incomplète,1,9
O029142,2024-08-12,P00222,2,Paris,Expédié,,,0,8
O029144,2024-02-10,P00370,1,Paris,Livré,,,0,2
O029145,2024-11-09,P00686,1,Marseille,Expédié,,,0,11
O029146,2024-11-09,P00865,5,Paris,Livré,,,0,11
O029147,2024-12-31,P00943,3,Paris,Livré,,,0,12
O029148,2024-12-24,P00226,1,Paris,Livré,,,0,12
O029149,2024-10-19,P00535,20,Lyon,Livré,2024-11-18,Mauvaise référence,1,10
O029150,2024-01-29,P00121,2,Paris,Livré,,,0,1
O029151,2024-11-24,P00615,1,Paris,Livré,,,0,11
O029154,2024-09-28,P00489,1,Marseille,Expédié,,,0,9
O029155,2024-12-15,P00610,3,Paris,Expédié,,,0,12
O029156,2024-12-30,P00778,15,Lyon,Expédié,,,0,12
O029157,2024-05-05,P00755,3,Lyon,Livré,,,0,5
O029158,2024-11-29,P00780,15,Paris,Expédié,,,0,11
O029159,2024-12-13,P00738,2,Marseille,Livré,,,0,12
O029160,2024-10-26,P00049,2,Lyon,Expédié,,,0,10
O029162,2024-03-23,P00551,3,Paris,Expédié,,,0,3
O029163,2024-11-16,P00923,5,Marseille,Livré,2024-12-05,Livraison incomplète,1,11
O029165,2024-02-26,P00252,2,Marseille,Expédié,,,0,2
O029166,2024-10-05,P00610,10,Lyon,Expédié,,,0,10
O029167,2024-12-20,P00968,1,Paris,Livré,2024-12-28,Client insatisfait,1,12
O029168,2024-10-06,P00910,2,Paris,Livré,,,0,10
O029169,2024-02-17,P00629,3,Marseille,Livré,,,0,2
O029171,2024-11-30,P00039,5,Lyon,Livré,,,0,11
O029172,2024-12-10,P00170,2,Paris,Livré,,,0,12
O029174,2024-12-23,P00387,2,Marseille,Livré,,,0,12
O029175,2024-03-30,P00893,3,Marseille,Livré,,,0,3
O029176,2024-12-18,P00610,5,Lyon,Expédié,,,0,12
O029177,2024-11-16,P00009,8,Marseille,Expédié,,,0,11
O029178,2024-01-07,P00012,8,Marseille,Livré,,,0,1
O029179,2024-04-15,P00467,2,Marseille,Livré,,,0,4
O029180,2024-02-27,P00070,20,Paris,Livré,,,0,2
O029181,2024-12-20,P00194,10,Marseille,Livré,,,0,12
O029182,2024-12-13,P00149,2,Lyon,Livré,2025-01-05,Livraison incomplète,1,12
O029183,2024-10-17,P00326,1,Paris,Livré,,,0,10
O029184,2024-02-27,P00159,2,Paris,Expédié,,,0,2
O029185,2024-02-05,P00981,3,Paris,Expédié,,,0,2
O029186,2024-02-16,P00002,10,Marseille,Livré,,,0,2
O029188,2024-06-26,P00135,8,Lyon,Expédié,,,0,6
O029190,2024-10-08,P00630,10,Marseille,Livré,,,0,10
O029192,2024-02-01,P00118,2,Paris,Livré,,,0,2
O029193,2024-04-06,P00510,3,Lyon,Expédié,2024-05-03,Mauvaise référence,1,4
O029194,2024-08-20,P00371,2,Paris,Livré,,,0,8
O029195,2024-11-18,P00188,1,Paris,Livré,,,0,11
O029196,2024-12-05,P00615,5,Lyon,Expédié,,,0,12
O029197,2024-11-19,P00879,1,Paris,Expédié,,,0,11
O029198,2024-10-27,P00518,5,Marseille,Livré,,,0,10
O029199,2024-12-31,P00467,5,Marseille,Livré,,,0,12
O029200,2024-12-19,P00535,8,Marseille,Livré,,,0,12
O029201,2024-11-29,P00890,1,Paris,Livré,,,0,11
O029202,2024-01-31,P00843,8,Paris,Livré,,,0,1
O029203,2024-08-02,P00371,20,Lyon,Livré,,,0,8
O029204,2024-10-16,P00032,10,Marseille,Livré,,,0,10
O029205,2024-10-13,P00414,8,Lyon,Livré,,,0,10
O029206,2024-10-21,P00063,5,Lyon,Livré,2024-11-17,Client insatisfait,1,10
O029207,2024-11-16,P00136,2,Marseille,Livré,,,0,11
O029208,2024-11-04,P00252,8,Paris,Livré,2024-11-27,Client insatisfait,1,11
O029209,2024-04-12,P00541,8,Marseille,Livré,,,0,4
O029210,2024-10-13,P00170,5,Lyon,Expédié,,,0,10
O029211,2024-01-24,P00090,8,Marseille,Livré,,,0,1
O029212,2024-09-05,P00551,2,Marseille,Expédié,,,0,9
O029213,2024-12-12,P00633,1,Lyon,Livré,,,0,12
O029214,2024-12-10,P00009,3,Lyon,Livré,,,0,12
O029215,2024-10-18,P00039,2,Marseille,Expédié,,,0,10
O029216,2024-11-12,P00068,2,Lyon,Expédié,,,0,11
O029217,2024-01-03,P00184,1,Paris,Livré,,,0,1
O029218,2024-02-26,P00014,2,Marseille,Livré,,,0,2
O029220,2024-01-21,P00254,8,Lyon,Expédié,,,0,1
O029221,2024-12-17,P00473,3,Paris,Expédié,,,0,12
O029222,2024-05-07,P00707,1,Marseille,Livré,,,0,5
O029224,2024-12-15,P00507,3,Lyon,Livré,,,0,12
O029227,2024-05-23,P00881,2,Lyon,Expédié,,,0,5
O029228,2024-05-05,P00886,3,Lyon,Livré,,,0,5
O029229,2024-07-16,P00063,2,Marseille,Expédié,,,0,7
O029230,2024-01-30,P00002,12,Marseille,Expédié,,,0,1
O029231,2024-12-03,P00008,1,Marseille,Livré,,,0,12
O029232,2024-12-06,P00518,5,Paris,Expédié,,,0,12
O029234,2024-08-18,P00366,10,Paris,Livré,,,0,8
O029235,2024-10-10,P00466,15,Marseille,Livré,,,0,10
O029236,2024-05-21,P00455,1,Paris,Livré,,,0,5
O029239,2024-01-06,P00959,3,Paris,Livré,,,0,1
O029240,2024-12-01,P00488,1,Lyon,Expédié,,,0,12
O029241,2024-01-06,P00658,3,Marseille,Livré,,,0,1
O029242,2024-12-09,P00933,1,Marseille,Livré,,,0,12
O029244,2024-12-25,P00740,10,Paris,Expédié,,,0,12
O029245,2024-01-09,P00767,1,Marseille,Livré,,,0,1
O029248,2024-11-17,P00133,3,Marseille,Livré,,,0,11
O029250,2024-10-19,P00143,3,Marseille,Expédié,,,0,10
O029251,2024-12-07,P00184,15,Marseille,Livré,,,0,12
O029252,2024-10-09,P00919,5,Lyon,Expédié,,,0,10
O029253,2024-01-26,P00726,2,Paris,Livré,,,0,1
O029254,2024-11-07,P00571,1,Marseille,Expédié,,,0,11
O029255,2024-05-14,P00831,1,Paris,Expédié,2024-05-23,Client insatisfait,1,5
O029256,2024-12-29,P00377,8,Marseille,Livré,,,0,12
O029257,2024-12-02,P00478,5,Marseille,Livré,,,0,12
O029258,2024-04-29,P00319,5,Lyon,Livré,,,0,4
O029259,2024-10-27,P00025,1,Paris,Livré,,,0,10
O029260,2024-05-20,P00417,8,Paris,Expédié,,,0,5
O029261,2024-12-25,P00943,5,Marseille,Livré,,,0,12
O029262,2024-10-30,P00962,15,Paris,Livré,,,0,10
O029263,2024-02-06,P00307,3,Lyon,Livré,,,0,2
O029264,2024-11-29,P00671,2,Paris,Expédié,,,0,11
O029265,2024-04-06,P00931,2,Lyon,Livré,2024-05-02,Mauvaise référence,1,4
O029266,2024-12-16,P00923,1,Paris,Livré,2024-12-22,Mauvaise référence,1,12
O029267,2024-11-12,P00473,8,Marseille,Expédié,,,0,11
O029268,2024-11-07,P00473,5,Lyon,Expédié,,,0,11
O029269,2024-12-29,P00012,1,Paris,Livré,,,0,12
O029270,2024-08-02,P00857,1,Marseille,Expédié,,,0,8
O029271,2024-10-10,P00047,1,Lyon,Livré,,,0,10
O029272,2024-01-27,P00603,12,Marseille,Livré,2024-02-25,Livraison incomplète,1,1
O029273,2024-12-28,P00506,1,Lyon,Expédié,,,0,12
O029275,2024-12-26,P00872,2,Lyon,Livré,,,0,12
O029276,2024-10-24,P00873,2,Lyon,Expédié,,,0,10
O029277,2024-11-24,P00256,2,Lyon,Livré,,,0,11
O029278,2024-11-07,P00136,5,Lyon,Livré,,,0,11
O029279,2024-09-18,P00923,10,Paris,Expédié,,,0,9
O029280,2024-10-08,P00330,1,Marseille,Expédié,,,0,10
O029281,2024-01-15,P00710,5,Marseille,Livré,2024-02-09,Mauvaise référence,1,1
O029282,2024-03-28,P00654,2,Lyon,Expédié,,,0,3
O029283,2024-10-19,P00047,20,Paris,Expédié,,,0,10
O029284,2024-02-21,P00449,2,Lyon,Expédié,,,0,2
O029285,2024-02-19,P00025,1,Marseille,Expédié,,,0,2
O029286,2024-01-03,P00693,3,Paris,Expédié,,,0,1
O029287,2024-12-22,P00924,1,Paris,Livré,,,0,12
O029288,2024-01-13,P00258,1,Marseille,Livré,,,0,1
O029289,2024-11-02,P00413,5,Lyon,Expédié,,,0,11
O029290,2024-02-22,P00025,8,Marseille,Livré,,,0,2
O029291,2024-11-01,P00742,3,Lyon,Expédié,,,0,11
O029293,2024-12-18,P00355,5,Paris,Expédié,,,0,12
O029294,2024-11-28,P00733,3,Paris,Livré,,,0,11
O029295,2024-12-22,P00008,5,Marseille,Livré,,,0,12
O029296,2024-02-16,P00536,3,Marseille,Livré,,,0,2
O029297,2024-11-28,P00143,5,Lyon,Expédié,,,0,11
O029298,2024-09-21,P00905,1,Paris,Expédié,,,0,9
O029299,2024-04-11,P00258,2,Paris,Livré,,,0,4
O029300,2024-11-19,P00795,2,Lyon,Livré,,,0,11
O029301,2024-03-13,P00473,2,Lyon,Livré,,,0,3
O029302,2024-12-29,P00900,8,Lyon,Expédié,,,0,12
O029303,2024-05-30,P00906,2,Marseille,Expédié,,,0,5
O029304,2024-01-23,P00184,1,Marseille,Expédié,,,0,1
O029305,2024-11-01,P00653,2,Paris,Expédié,,,0,11
O029306,2024-01-16,P00809,1,Lyon,Expédié,,,0,1
O029307,2024-11-23,P00806,8,Marseille,Livré,,,0,11
O029309,2024-11-13,P00963,3,Paris,Livré,,,0,11
O029310,2024-01-03,P00791,5,Lyon,Livré,,,0,1
O029311,2024-01-24,P00413,2,Marseille,Livré,,,0,1
O029312,2024-09-28,P00654,10,Paris,Livré,,,0,9
O029313,2024-11-30,P00831,20,Paris,Expédié,,,0,11
O029315,2024-06-09,P00612,5,Paris,Livré,,,0,6
O029317,2024-10-08,P00876,10,Marseille,Livré,,,0,10
O029318,2024-01-19,P00615,3,Marseille,Livré,2024-01-25,Mauvaise référence,1,1
O029319,2024-08-05,P00843,12,Marseille,Expédié,,,0,8
O029320,2024-01-16,P00510,10,Paris,Expédié,,,0,1
O029322,2024-11-26,P00565,20,Marseille,Livré,,,0,11
O029324,2024-10-08,P00743,5,Marseille,Livré,,,0,10
O029325,2024-09-16,P00871,8,Paris,Expédié,,,0,9
O029326,2024-12-15,P00398,3,Paris,Expédié,2024-12-27,Produit abîmé,1,12
O029327,2024-04-13,P00671,2,Lyon,Livré,,,0,4
O029328,2024-03-30,P00802,2,Lyon,Expédié,,,0,3
O029329,2024-03-27,P00462,12,Paris,Livré,,,0,3
O029330,2024-09-15,P00403,1,Paris,Livré,,,0,9
O029331,2024-12-06,P00143,3,Paris,Livré,,,0,12
O029332,2024-02-23,P00305,2,Marseille,Livré,,,0,2
O029333,2024-10-05,P00343,2,Paris,Livré,,,0,10
O029334,2024-09-01,P00619,10,Paris,Expédié,,,0,9
O029335,2024-12-02,P00631,10,Marseille,Livré,,,0,12
O029336,2024-04-18,P00144,3,Lyon,Livré,,,0,4
O029338,2024-01-25,P00055,2,Paris,Expédié,2024-02-05,Produit abîmé,1,1
O029339,2024-04-17,P00518,3,Lyon,Livré,,,0,4
O029340,2024-01-06,P00414,2,Marseille,Livré,,,0,1
O029341,2024-12-19,P00252,2,Paris,Livré,,,0,12
O029342,2024-02-21,P00943,1,Paris,Expédié,2024-03-03,Produit abîmé,1,2
O029343,2024-06-29,P00518,3,Paris,Livré,,,0,6
O029344,2024-01-22,P00846,2,Paris,Livré,,,0,1
O029345,2024-11-04,P00973,5,Paris,Livré,,,0,11
O029346,2024-10-20,P00386,2,Marseille,Livré,,,0,10
O029347,2024-06-24,P00198,2,Paris,Livré,,,0,6
O029348,2024-12-24,P00396,1,Paris,Livré,,,0,12
O029349,2024-10-09,P00582,20,Lyon,Expédié,,,0,10
O029351,2024-07-04,P00719,3,Marseille,Livré,,,0,7
O029352,2024-11-08,P00451,1,Paris,Livré,,,0,11
O029353,2024-03-05,P00759,3,Lyon,Expédié,2024-03-29,Mauvaise référence,1,3
O029354,2024-03-22,P00931,10,Paris,Livré,,,0,3
O029355,2024-02-26,P00620,8,Paris,Expédié,,,0,2
O029356,2024-03-18,P00262,5,Paris,Livré,,,0,3
O029357,2024-12-28,P00089,1,Lyon,Livré,,,0,12
O029358,2024-12-01,P00463,5,Marseille,Livré,,,0,12
O029359,2024-12-23,P00568,8,Marseille,Expédié,,,0,12
O029360,2024-12-18,P00106,3,Paris,Livré,,,0,12
O029361,2024-03-16,P00510,12,Paris,Livré,,,0,3
O029362,2024-10-14,P00011,2,Lyon,Livré,,,0,10
O029363,2024-01-24,P00334,1,Paris,Livré,,,0,1
O029364,2024-10-10,P00305,10,Paris,Expédié,,,0,10
O029365,2024-06-30,P00330,5,Paris,Expédié,,,0,6
O029366,2024-02-24,P00462,1,Paris,Expédié,,,0,2
O029367,2024-02-11,P00540,2,Paris,Livré,,,0,2
O029368,2024-11-14,P00226,10,Lyon,Livré,,,0,11
O029369,2024-11-23,P00751,1,Marseille,Livré,,,0,11
O029370,2024-12-17,P00631,1,Lyon,Livré,,,0,12
O029371,2024-09-14,P00831,2,Paris,Livré,,,0,9
O029372,2024-10-26,P00707,12,Lyon,Expédié,,,0,10
O029373,2024-01-03,P00810,12,Marseille,Expédié,2024-01-21,Produit abîmé,1,1
O029374,2024-12-28,P00604,3,Paris,Livré,,,0,12
O029375,2024-01-09,P00111,3,Paris,Livré,,,0,1
O029376,2024-11-16,P00445,2,Lyon,Livré,,,0,11
O029377,2024-09-12,P00610,1,Paris,Livré,2024-10-04,Client insatisfait,1,9
O029378,2024-12-01,P00892,8,Lyon,Expédié,,,0,12
O029379,2024-10-05,P00118,1,Marseille,Livré,,,0,10
O029380,2024-02-05,P00451,3,Paris,Livré,,,0,2
O029381,2024-12-12,P00691,5,Marseille,Livré,,,0,12
O029382,2024-03-30,P00948,1,Paris,Livré,,,0,3
O029383,2024-12-12,P00029,3,Lyon,Livré,,,0,12
O029384,2024-08-31,P00568,3,Paris,Expédié,,,0,8
O029385,2024-02-04,P00765,8,Lyon,Livré,,,0,2
O029386,2024-12-11,P00362,1,Lyon,Expédié,,,0,12
O029387,2024-04-28,P00284,2,Lyon,Livré,,,0,4
O029388,2024-12-13,P00014,3,Lyon,Expédié,,,0,12
O029389,2024-11-17,P00906,20,Marseille,Livré,,,0,11
O029390,2024-12-30,P00733,1,Lyon,Livré,,,0,12
O029393,2024-09-07,P00751,20,Paris,Livré,,,0,9
O029394,2024-11-26,P00451,5,Lyon,Livré,,,0,11
O029396,2024-07-07,P00938,10,Marseille,Livré,,,0,7
O029397,2024-08-10,P00106,1,Paris,Livré,,,0,8
O029398,2024-04-26,P00743,2,Lyon,Livré,,,0,4
O029399,2024-10-26,P00284,1,Lyon,Livré,,,0,10
O029400,2024-06-18,P00478,2,Paris,Expédié,,,0,6
O029401,2024-01-08,P00859,20,Marseille,Livré,,,0,1
O029402,2024-11-09,P00317,1,Marseille,Livré,,,0,11
O029403,2024-11-04,P00379,3,Paris,Expédié,,,0,11
O029404,2024-10-10,P00778,1,Paris,Livré,,,0,10
O029405,2024-01-16,P00938,5,Paris,Livré,,,0,1
O029406,2024-01-28,P00754,1,Paris,Livré,,,0,1
O029407,2024-12-31,P00070,1,Lyon,Livré,,,0,12
O029408,2024-09-17,P00449,2,Lyon,Livré,,,0,9
O029409,2024-10-27,P00890,8,Marseille,Expédié,,,0,10
O029410,2024-11-10,P00948,1,Lyon,Expédié,,,0,11
O029411,2024-08-10,P00462,1,Paris,Expédié,,,0,8
O029412,2024-12-06,P00802,1,Marseille,Livré,,,0,12
O029413,2024-01-15,P00470,15,Lyon,Livré,,,0,1
O029414,2024-04-15,P00220,3,Paris,Livré,,,0,4
O029416,2024-12-16,P00182,5,Marseille,Expédié,,,0,12
O029418,2024-12-25,P00712,5,Lyon,Livré,,,0,12
O029419,2024-03-31,P00014,1,Lyon,Livré,,,0,3
O029420,2024-12-26,P00630,3,Paris,Livré,,,0,12
O029421,2024-12-23,P00373,1,Paris,Livré,,,0,12
O029422,2024-12-15,P00093,2,Lyon,Expédié,,,0,12
O029423,2024-08-02,P00809,3,Paris,Livré,,,0,8
O029424,2024-11-10,P00839,3,Paris,Livré,,,0,11
O029425,2024-03-21,P00809,1,Paris,Livré,,,0,3
O029426,2024-11-17,P00775,1,Paris,Livré,,,0,11
O029427,2024-09-07,P00963,8,Lyon,Livré,2024-09-13,Client insatisfait,1,9
O029428,2024-05-22,P00080,8,Lyon,Livré,,,0,5
O029429,2024-11-27,P00764,1,Marseille,Livré,,,0,11
O029430,2024-09-17,P00026,1,Marseille,Livré,,,0,9
O029431,2024-08-16,P00881,12,Paris,Livré,,,0,8
O029432,2024-09-25,P00400,8,Paris,Livré,,,0,9
O029433,2024-08-03,P00826,20,Marseille,Livré,,,0,8
O029434,2024-12-21,P00570,2,Lyon,Livré,,,0,12
O029435,2024-03-23,P00143,3,Lyon,Expédié,,,0,3
O029436,2024-12-31,P00535,1,Paris,Livré,,,0,12
O029437,2024-11-30,P00699,5,Lyon,Livré,,,0,11
O029438,2024-12-08,P00231,1,Lyon,Livré,,,0,12
O029439,2024-03-16,P00256,1,Paris,Livré,,,0,3
O029440,2024-10-06,P00791,1,Marseille,Livré,,,0,10
O029441,2024-12-21,P00334,5,Lyon,Livré,2025-01-18,Livraison incomplète,1,12
O029443,2024-02-24,P00205,3,Paris,Expédié,,,0,2
O029444,2024-02-07,P00653,5,Lyon,Livré,,,0,2
O029445,2024-05-22,P00633,10,Lyon,Expédié,,,0,5
O029446,2024-12-31,P00296,8,Marseille,Livré,,,0,12
O029447,2024-12-06,P00507,3,Marseille,Livré,2024-12-15,Mauvaise référence,1,12
O029448,2024-03-20,P00659,20,Paris,Livré,,,0,3
O029449,2024-11-25,P00764,3,Marseille,Livré,,,0,11
O029450,2024-09-11,P00238,1,Paris,Livré,,,0,9
O029452,2024-11-20,P00938,20,Paris,Livré,,,0,11
O029453,2024-01-01,P00912,1,Lyon,Livré,,,0,1
O029454,2024-12-31,P00152,3,Marseille,Livré,2025-01-19,Livraison incomplète,1,12
O029455,2024-11-09,P00831,2,Lyon,Expédié,,,0,11
O029456,2024-09-24,P00250,3,Paris,Livré,,,0,9
O029458,2024-12-25,P00764,3,Paris,Livré,,,0,12
O029459,2024-11-18,P00220,1,Paris,Livré,2024-12-13,Produit abîmé,1,11
O029460,2024-12-01,P00396,3,Paris,Livré,,,0,12
O029461,2024-08-24,P00250,8,Paris,Livré,,,0,8
O029462,2024-09-09,P00613,2,Lyon,Expédié,,,0,9
O029463,2024-12-28,P00478,2,Paris,Livré,,,0,12
O029464,2024-04-09,P00742,2,Paris,Expédié,2024-04-17,Livraison incomplète,1,4
O029465,2024-12-31,P00357,10,Lyon,Expédié,,,0,12
O029466,2024-10-21,P00707,8,Paris,Livré,,,0,10
O029467,2024-12-09,P00262,10,Marseille,Livré,,,0,12
O029468,2024-10-04,P00164,1,Marseille,Livré,,,0,10
O029470,2024-11-13,P00133,1,Lyon,Expédié,,,0,11
O029471,2024-01-09,P00012,1,Lyon,Livré,,,0,1
O029472,2024-03-22,P00093,1,Paris,Livré,,,0,3
O029473,2024-10-16,P00330,3,Lyon,Livré,2024-11-12,Mauvaise référence,1,10
O029474,2024-12-02,P00906,15,Marseille,Livré,2024-12-21,Mauvaise référence,1,12
O029476,2024-12-17,P00993,2,Lyon,Livré,,,0,12
O029477,2024-12-12,P00231,15,Marseille,Livré,,,0,12
O029478,2024-01-19,P00549,1,Paris,Livré,,,0,1
O029479,2024-10-31,P00032,12,Marseille,Livré,,,0,10
O029480,2024-03-11,P00254,1,Paris,Livré,,,0,3
O029481,2024-11-10,P00973,12,Paris,Livré,,,0,11
O029482,2024-11-24,P00688,1,Paris,Expédié,,,0,11
O029483,2024-03-09,P00473,15,Lyon,Livré,,,0,3
O029484,2024-03-11,P00967,1,Lyon,Livré,,,0,3
O029485,2024-01-06,P00047,2,Marseille,Livré,,,0,1
O029486,2024-12-28,P00506,3,Paris,Expédié,,,0,12
O029487,2024-10-24,P00631,2,Paris,Livré,,,0,10
O029488,2024-09-10,P00135,5,Marseille,Livré,,,0,9
O029490,2024-01-08,P00626,15,Paris,Livré,,,0,1
O029495,2024-04-21,P00630,5,Paris,Livré,,,0,4
O029496,2024-01-21,P00744,8,Lyon,Expédié,,,0,1
