id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,cout_total,delai_deviation,retard_jours,mois_achat,on_time_delivery
PO006437,2024-06-11,P00303,50,S008,13.75,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,687.5,1,1,6,0
PO006438,2024-08-05,P00669,100,S002,23.67,11,Morvan,Paris,France,0.86,9,2367.0,2,2,8,0
PO006439,2024-10-21,P00828,25,S010,132.12,7,Pelletier,Paris,France,0.98,3,3303.0,4,4,10,0
PO006440,2024-04-11,P00513,50,S028,28.55,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1427.5,-4,0,4,1
PO006441,2024-10-20,P00723,75,S028,108.33,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8124.75,5,5,10,0
PO006442,2024-10-28,P00300,25,S048,27.13,4,Lecomte,Amsterdam,Pays-Bas,0.65,4,678.25,0,0,10,1
PO006443,2024-07-13,P00528,10,S012,75.42,7,Lucas,Stockholm,Suède,1.0,11,754.2,-4,0,7,1
PO006444,2024-11-09,P00162,50,S008,162.0,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,8100.0,6,6,11,0
PO006445,2024-12-11,P00281,75,S008,22.32,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,1674.0,0,0,12,1
PO006446,2024-07-07,P00450,100,S028,75.85,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,7584.999999999999,-4,0,7,1
PO006447,2024-03-08,P00256,50,S040,187.87,4,Fabre SA,Copenhague,Danemark,0.65,9,9393.5,-5,0,3,1
PO006448,2024-12-22,P00078,75,S029,130.03,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9752.25,-3,0,12,1
PO006449,2024-07-17,P00681,75,S050,116.46,13,Carlier SA,Bruxelles,Belgique,0.64,11,8734.5,2,2,7,0
PO006450,2024-01-31,P00724,75,S008,128.07,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,9605.25,6,6,1,0
PO006451,2024-02-29,P00519,10,S010,39.28,10,Pelletier,Paris,France,0.98,3,392.8,7,7,2,0
PO006452,2024-02-01,P00359,50,S028,216.0,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10800.0,3,3,2,0
PO006453,2024-05-19,P00194,25,S029,138.65,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3466.25,4,4,5,0
PO006454,2024-02-14,P00156,75,S008,212.23,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,15917.25,6,6,2,0
PO006455,2024-12-29,P00141,150,S028,72.82,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10922.999999999998,1,1,12,0
PO006456,2024-11-24,P00750,75,S029,280.83,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21062.25,0,0,11,1
PO006457,2024-02-06,P00863,25,S015,288.22,12,Renault,Zurich,Suisse,0.65,5,7205.500000000001,7,7,2,0
PO006458,2024-09-07,P00151,25,S028,223.55,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5588.75,-5,0,9,1
PO006459,2024-07-04,P00597,10,S010,179.62,11,Pelletier,Paris,France,0.98,3,1796.2,8,8,7,0
PO006460,2024-12-09,P00116,50,S008,49.08,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,2454.0,-2,0,12,1
PO006461,2024-09-24,P00209,50,S028,25.67,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1283.5,-1,0,9,1
PO006462,2024-04-11,P00079,25,S028,149.72,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3743.0,-6,0,4,1
PO006463,2024-10-26,P00540,150,S008,249.75,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,37462.5,4,4,10,0
PO006464,2024-03-26,P00510,50,S024,256.67,6,Da Silva,Madrid,Espagne,0.88,12,12833.5,-6,0,3,1
PO006465,2024-06-11,P00431,100,S008,62.73,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,6273.0,-1,0,6,1
PO006466,2024-05-06,P00871,100,S029,84.89,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8489.0,5,5,5,0
PO006467,2024-05-04,P00286,100,S040,140.5,2,Fabre SA,Copenhague,Danemark,0.65,9,14050.0,-7,0,5,1
PO006468,2024-05-01,P00381,200,S028,292.99,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,58598.0,5,5,5,0
PO006469,2024-11-22,P00364,10,S029,12.2,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,122.0,-2,0,11,1
PO006470,2024-01-17,P00147,10,S028,291.01,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2910.1,-1,0,1,1
PO006471,2024-06-23,P00557,100,S017,205.38,2,Bodin,Rome,Italie,0.87,5,20538.0,-3,0,6,1
PO006472,2024-09-26,P00739,50,S028,54.4,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2720.0,2,2,9,0
PO006473,2024-05-23,P00975,500,S028,48.23,8,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,24115.0,0,0,5,1
PO006474,2024-11-03,P00387,25,S008,219.85,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,5496.25,6,6,11,0
PO006475,2024-03-16,P00825,25,S029,128.81,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3220.25,6,6,3,0
PO006476,2024-05-03,P00119,75,S008,176.95,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,13271.25,3,3,5,0
PO006477,2024-08-13,P00372,50,S028,103.78,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5189.0,-6,0,8,1
PO006478,2024-01-09,P00177,50,S008,158.29,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,7914.5,-5,0,1,1
PO006479,2024-03-31,P00050,300,S028,211.05,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,63315.0,2,2,3,0
PO006480,2024-09-01,P00974,10,S001,164.49,7,Lecomte et Fils,Zurich,Suisse,0.84,10,1644.9,-3,0,9,1
PO006481,2024-10-06,P00892,75,S013,166.22,6,Gautier,Paris,France,0.84,7,12466.5,-1,0,10,1
PO006482,2024-02-09,P00383,50,S008,160.79,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,8039.5,7,7,2,0
PO006483,2024-02-28,P00552,50,S047,144.17,12,Duhamel,Berlin,Allemagne,0.7,10,7208.499999999999,2,2,2,0
PO006484,2024-12-02,P00783,25,S029,296.55,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7413.75,4,4,12,0
PO006485,2024-08-10,P00063,25,S029,16.69,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,417.25000000000006,2,2,8,0
PO006486,2024-05-19,P00526,10,S033,27.57,14,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,275.7,0,0,5,1
PO006487,2024-08-17,P00482,500,S028,112.65,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,56325.0,-6,0,8,1
PO006488,2024-01-21,P00559,100,S012,103.09,4,Lucas,Stockholm,Suède,1.0,11,10309.0,-7,0,1,1
PO006489,2024-05-06,P00650,150,S011,198.38,10,Leblanc,Rome,Italie,0.5,3,29757.0,7,7,5,0
PO006490,2024-07-26,P00275,10,S008,184.63,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,1846.3,-4,0,7,1
PO006491,2024-12-17,P00243,10,S044,190.33,5,Lopes,Amsterdam,Pays-Bas,0.85,9,1903.3000000000002,-4,0,12,1
PO006492,2024-02-07,P00721,100,S011,89.88,14,Leblanc,Rome,Italie,0.5,3,8988.0,11,11,2,0
PO006493,2024-02-16,P00314,100,S008,290.31,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,29031.0,-5,0,2,1
PO006494,2024-11-28,P00091,50,S028,263.85,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13192.500000000002,3,3,11,0
PO006495,2024-11-07,P00574,50,S026,125.34,11,Bourdon,Bruxelles,Belgique,0.81,6,6267.0,5,5,11,0
PO006496,2024-09-16,P00890,50,S008,286.09,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,14304.499999999998,-5,0,9,1
PO006497,2024-03-27,P00964,25,S029,171.04,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4276.0,4,4,3,0
PO006498,2024-11-05,P00925,150,S028,262.98,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,39447.0,3,3,11,0
PO006499,2024-10-04,P00414,25,S029,252.94,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6323.5,3,3,10,0
PO006500,2024-01-08,P00736,50,S046,72.86,3,Roche,Rome,Italie,0.54,4,3643.0,-1,0,1,1
PO006501,2024-12-31,P00377,100,S028,43.54,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4354.0,-4,0,12,1
PO006502,2024-01-05,P00340,10,S010,89.08,5,Pelletier,Paris,France,0.98,3,890.8,2,2,1,0
PO006503,2024-08-07,P00415,150,S029,196.89,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,29533.499999999996,0,0,8,1
PO006504,2024-02-05,P00756,200,S046,30.91,11,Roche,Rome,Italie,0.54,4,6182.0,7,7,2,0
PO006505,2024-09-05,P00972,10,S048,80.25,14,Lecomte,Amsterdam,Pays-Bas,0.65,4,802.5,10,10,9,0
PO006506,2024-01-17,P00789,75,S028,182.02,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13651.5,-4,0,1,1
PO006507,2024-02-22,P00655,50,S002,278.5,14,Morvan,Paris,France,0.86,9,13925.0,5,5,2,0
PO006508,2024-07-17,P00912,10,S028,27.55,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,275.5,-1,0,7,1
PO006509,2024-09-06,P00428,100,S048,126.18,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,12618.0,9,9,9,0
PO006510,2024-04-23,P00812,100,S008,21.61,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,2161.0,7,7,4,0
PO006511,2024-05-01,P00405,100,S028,280.46,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,28045.999999999996,-2,0,5,1
PO006512,2024-01-26,P00982,150,S029,98.25,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,14737.5,6,6,1,0
PO006513,2024-12-06,P00974,50,S008,97.41,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,4870.5,-2,0,12,1
PO006514,2024-02-19,P00512,100,S029,213.38,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21338.0,5,5,2,0
PO006515,2024-03-28,P00911,100,S008,196.05,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,19605.0,7,7,3,0
PO006516,2024-05-08,P00218,25,S008,164.06,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,4101.5,-3,0,5,1
PO006517,2024-01-14,P00150,300,S042,48.15,8,Caron,Paris,France,0.75,4,14445.0,4,4,1,0
PO006518,2024-12-21,P00373,50,S008,47.71,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,2385.5,0,0,12,1
PO006519,2024-03-26,P00974,100,S046,264.43,10,Roche,Rome,Italie,0.54,4,26443.0,6,6,3,0
PO006520,2024-03-16,P00154,150,S038,178.51,3,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,26776.5,-3,0,3,1
PO006521,2024-01-17,P00776,75,S010,35.57,14,Pelletier,Paris,France,0.98,3,2667.75,11,11,1,0
PO006522,2024-10-09,P00986,25,S028,127.91,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3197.75,-1,0,10,1
PO006523,2024-09-22,P00917,50,S008,203.71,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,10185.5,-5,0,9,1
PO006524,2024-12-07,P00906,25,S008,173.27,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,4331.75,-1,0,12,1
PO006525,2024-03-20,P00676,75,S010,252.72,3,Pelletier,Paris,France,0.98,3,18954.0,0,0,3,1
PO006526,2024-12-04,P00383,50,S008,105.5,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,5275.0,-2,0,12,1
PO006527,2024-11-19,P00987,75,S002,57.37,11,Morvan,Paris,France,0.86,9,4302.75,2,2,11,0
PO006528,2024-06-09,P00668,50,S029,294.38,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,14719.0,-1,0,6,1
PO006529,2024-08-18,P00655,10,S012,102.65,11,Lucas,Stockholm,Suède,1.0,11,1026.5,0,0,8,1
PO006530,2024-03-24,P00875,50,S002,133.57,6,Morvan,Paris,France,0.86,9,6678.5,-3,0,3,1
PO006531,2024-08-12,P00982,100,S002,51.26,5,Morvan,Paris,France,0.86,9,5126.0,-4,0,8,1
PO006532,2024-07-05,P00046,150,S029,234.93,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,35239.5,6,6,7,0
PO006533,2024-01-14,P00185,10,S008,104.55,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,1045.5,5,5,1,0
PO006534,2024-04-05,P00481,50,S002,270.65,13,Morvan,Paris,France,0.86,9,13532.499999999998,4,4,4,0
PO006535,2024-12-27,P00164,500,S046,234.14,9,Roche,Rome,Italie,0.54,4,117070.0,5,5,12,0
PO006536,2024-07-11,P00230,50,S008,277.02,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,13851.0,-3,0,7,1
PO006537,2024-06-10,P00510,150,S028,239.67,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,35950.5,-6,0,6,1
PO006538,2024-06-19,P00879,75,S028,94.92,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,7119.0,5,5,6,0
PO006539,2024-10-07,P00439,25,S028,39.81,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,995.25,1,1,10,0
PO006540,2024-04-09,P00635,100,S033,77.82,5,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,7781.999999999999,-9,0,4,1
PO006541,2024-04-14,P00691,300,S002,166.47,11,Morvan,Paris,France,0.86,9,49941.0,2,2,4,0
PO006542,2024-02-09,P00682,200,S008,142.04,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,28408.0,2,2,2,0
PO006543,2024-01-17,P00057,100,S029,255.96,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,25596.0,4,4,1,0
PO006544,2024-11-10,P00446,75,S028,136.42,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10231.499999999998,-3,0,11,1
PO006545,2024-06-08,P00338,50,S029,148.69,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7434.5,0,0,6,1
PO006546,2024-12-02,P00561,50,S010,208.09,14,Pelletier,Paris,France,0.98,3,10404.5,11,11,12,0
PO006547,2024-04-19,P00260,50,S026,70.45,10,Bourdon,Bruxelles,Belgique,0.81,6,3522.5,4,4,4,0
PO006548,2024-12-08,P00305,300,S008,159.88,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,47964.0,-3,0,12,1
PO006549,2024-08-04,P00223,25,S008,259.43,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,6485.75,5,5,8,0
PO006550,2024-09-11,P00225,50,S029,63.33,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3166.5,3,3,9,0
PO006551,2024-02-07,P00428,50,S008,41.17,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,2058.5,4,4,2,0
PO006552,2024-04-14,P00287,50,S008,232.22,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,11611.0,5,5,4,0
PO006553,2024-12-13,P00417,10,S008,157.91,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,1579.1,-5,0,12,1
PO006554,2024-07-18,P00514,50,S048,253.08,8,Lecomte,Amsterdam,Pays-Bas,0.65,4,12654.0,4,4,7,0
PO006555,2024-03-03,P00877,75,S031,229.96,7,Faure S.A.R.L.,Oslo,Norvège,0.7,4,17247.0,3,3,3,0
PO006556,2024-12-18,P00911,150,S028,112.7,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,16905.0,1,1,12,0
PO006557,2024-11-10,P00910,75,S028,129.45,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9708.75,-1,0,11,1
PO006558,2024-03-05,P00956,50,S010,109.96,4,Pelletier,Paris,France,0.98,3,5498.0,1,1,3,0
PO006559,2024-02-23,P00639,100,S008,154.56,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,15456.0,2,2,2,0
PO006560,2024-08-03,P00965,100,S028,120.54,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12054.0,-4,0,8,1
PO006561,2024-12-02,P00081,25,S008,272.67,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,6816.75,4,4,12,0
PO006562,2024-06-09,P00946,25,S008,88.94,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,2223.5,7,7,6,0
PO006563,2024-11-12,P00321,150,S012,30.69,6,Lucas,Stockholm,Suède,1.0,11,4603.5,-5,0,11,1
PO006564,2024-07-04,P00345,75,S008,188.75,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,14156.25,2,2,7,0
PO006565,2024-06-03,P00750,25,S029,286.14,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7153.5,1,1,6,0
PO006566,2024-03-22,P00968,50,S008,208.51,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,10425.5,5,5,3,0
PO006567,2024-01-12,P00504,150,S028,96.4,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,14460.0,3,3,1,0
PO006568,2024-06-09,P00942,100,S029,271.93,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,27193.0,8,8,6,0
PO006569,2024-09-18,P00946,300,S050,217.68,7,Carlier SA,Bruxelles,Belgique,0.64,11,65304.0,-4,0,9,1
PO006570,2024-05-05,P00701,75,S008,139.84,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,10488.0,4,4,5,0
PO006571,2024-02-21,P00070,10,S008,255.45,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,2554.5,-5,0,2,1
PO006572,2024-08-11,P00792,100,S028,292.22,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,29222.000000000004,-1,0,8,1
PO006573,2024-09-03,P00373,50,S029,219.43,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,10971.5,-2,0,9,1
PO006574,2024-03-25,P00966,50,S048,163.59,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,8179.5,9,9,3,0
PO006575,2024-06-25,P00390,25,S002,35.38,14,Morvan,Paris,France,0.86,9,884.5000000000001,5,5,6,0
PO006576,2024-05-12,P00767,50,S020,125.49,9,Baudry,Paris,France,0.57,8,6274.5,1,1,5,0
PO006577,2024-12-17,P00284,150,S008,35.33,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,5299.5,6,6,12,0
PO006578,2024-06-14,P00211,75,S041,261.07,8,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,19580.25,-2,0,6,1
PO006579,2024-09-09,P00458,25,S029,83.69,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2092.25,3,3,9,0
PO006580,2024-03-10,P00357,75,S028,75.37,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5652.75,-4,0,3,1
PO006581,2024-08-03,P00986,100,S008,160.21,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,16021.0,-3,0,8,1
PO006582,2024-01-21,P00731,200,S029,49.09,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9818.0,8,8,1,0
PO006583,2024-01-10,P00400,200,S012,129.99,5,Lucas,Stockholm,Suède,1.0,11,25998.0,-6,0,1,1
PO006584,2024-12-28,P00280,10,S019,189.26,10,Leduc,Oslo,Norvège,0.87,11,1892.6,-1,0,12,1
PO006585,2024-03-10,P00561,200,S028,193.22,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,38644.0,-5,0,3,1
PO006586,2024-01-08,P00629,10,S008,288.51,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,2885.1,4,4,1,0
PO006587,2024-12-16,P00815,25,S029,180.34,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4508.5,6,6,12,0
PO006588,2024-12-28,P00578,25,S029,238.45,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5961.25,1,1,12,0
PO006589,2024-12-29,P00903,25,S008,43.41,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,1085.25,-5,0,12,1
PO006590,2024-04-17,P00431,150,S028,205.91,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,30886.5,3,3,4,0
PO006591,2024-07-05,P00334,100,S008,196.24,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,19624.0,-3,0,7,1
PO006592,2024-01-04,P00030,100,S028,98.95,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9895.0,-3,0,1,1
PO006593,2024-10-14,P00614,300,S029,50.85,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,15255.0,8,8,10,0
PO006594,2024-04-04,P00188,50,S008,242.79,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,12139.5,-3,0,4,1
PO006595,2024-02-16,P00297,10,S028,111.9,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1119.0,1,1,2,0
PO006596,2024-07-01,P00322,100,S008,270.83,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,27083.0,-2,0,7,1
PO006597,2024-10-02,P00769,200,S029,108.78,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21756.0,6,6,10,0
PO006598,2024-02-18,P00881,500,S028,206.3,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,103150.0,6,6,2,0
PO006599,2024-05-22,P00592,50,S028,131.29,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6564.5,-6,0,5,1
PO006600,2024-09-08,P00945,150,S028,143.6,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,21540.0,-1,0,9,1
PO006601,2024-08-29,P00374,150,S029,10.57,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1585.5,0,0,8,1
PO006602,2024-01-14,P00770,25,S008,189.76,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,4744.0,-1,0,1,1
PO006603,2024-08-07,P00075,100,S008,69.66,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,6966.0,-5,0,8,1
PO006604,2024-10-20,P00067,25,S008,270.01,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,6750.25,-3,0,10,1
PO006605,2024-06-27,P00832,50,S008,284.88,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,14244.0,0,0,6,1
PO006606,2024-06-19,P00792,200,S029,135.61,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,27122.000000000004,1,1,6,0
PO006607,2024-04-20,P00225,150,S004,181.24,10,Philippe,Rome,Italie,0.57,9,27186.0,1,1,4,0
PO006608,2024-05-04,P00593,75,S008,270.44,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,20283.0,0,0,5,1
PO006609,2024-06-22,P00623,150,S029,260.01,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,39001.5,8,8,6,0
PO006610,2024-03-04,P00318,25,S009,237.78,7,Fischer,Lisbonne,Portugal,0.61,9,5944.5,-2,0,3,1
PO006611,2024-11-05,P00692,25,S011,99.55,11,Leblanc,Rome,Italie,0.5,3,2488.75,8,8,11,0
PO006612,2024-12-22,P00208,25,S008,261.83,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,6545.75,-2,0,12,1
PO006613,2024-06-03,P00400,150,S029,252.33,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,37849.5,-3,0,6,1
PO006614,2024-06-26,P00956,200,S008,140.16,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,28032.0,5,5,6,0
PO006615,2024-01-19,P00629,75,S029,21.3,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1597.5,-1,0,1,1
PO006616,2024-07-09,P00778,300,S010,293.98,13,Pelletier,Paris,France,0.98,3,88194.0,10,10,7,0
PO006617,2024-09-12,P00242,100,S008,66.37,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,6637.0,-3,0,9,1
PO006618,2024-08-22,P00274,75,S048,206.6,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,15495.0,9,9,8,0
PO006619,2024-02-02,P00841,100,S028,167.47,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,16747.0,-4,0,2,1
PO006620,2024-05-29,P00103,150,S028,131.42,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,19712.999999999996,-3,0,5,1
PO006621,2024-04-01,P00815,10,S028,11.13,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,111.30000000000001,-1,0,4,1
PO006622,2024-06-19,P00059,25,S028,151.38,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3784.5,4,4,6,0
PO006623,2024-05-16,P00033,50,S026,93.3,12,Bourdon,Bruxelles,Belgique,0.81,6,4665.0,6,6,5,0
PO006624,2024-04-13,P00708,200,S005,85.91,7,Blanc,Dublin,Irlande,0.65,13,17182.0,-6,0,4,1
PO006625,2024-12-02,P00691,300,S008,206.17,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,61850.99999999999,-3,0,12,1
PO006626,2024-07-31,P00920,50,S029,107.64,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5382.0,0,0,7,1
PO006627,2024-09-10,P00087,300,S028,113.06,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,33918.0,3,3,9,0
PO006628,2024-05-31,P00712,75,S028,81.28,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6096.0,-3,0,5,1
PO006629,2024-07-02,P00726,75,S029,99.15,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7436.25,1,1,7,0
PO006630,2024-11-27,P00335,150,S046,298.47,11,Roche,Rome,Italie,0.54,4,44770.50000000001,7,7,11,0
PO006631,2024-08-25,P00980,75,S012,204.84,4,Lucas,Stockholm,Suède,1.0,11,15363.0,-7,0,8,1
PO006632,2024-03-21,P00252,75,S044,289.32,14,Lopes,Amsterdam,Pays-Bas,0.85,9,21699.0,5,5,3,0
PO006633,2024-12-09,P00790,10,S012,110.92,12,Lucas,Stockholm,Suède,1.0,11,1109.2,1,1,12,0
PO006634,2024-09-16,P00625,10,S029,78.72,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,787.2,2,2,9,0
PO006635,2024-07-02,P00223,100,S029,127.34,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,12734.0,6,6,7,0
PO006636,2024-07-31,P00515,10,S034,122.65,3,Bertrand S.A.,Varsovie,Pologne,0.56,6,1226.5,-3,0,7,1
PO006637,2024-06-16,P00808,100,S010,147.72,13,Pelletier,Paris,France,0.98,3,14772.0,10,10,6,0
PO006638,2024-05-29,P00686,100,S012,83.51,11,Lucas,Stockholm,Suède,1.0,11,8351.0,0,0,5,1
PO006639,2024-07-13,P00935,75,S027,138.5,11,Rodrigues Payet S.A.R.L.,Berlin,Allemagne,0.54,10,10387.5,1,1,7,0
PO006640,2024-10-18,P00628,100,S008,76.07,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,7606.999999999999,-1,0,10,1
PO006641,2024-08-05,P00433,500,S010,157.21,8,Pelletier,Paris,France,0.98,3,78605.0,5,5,8,0
PO006642,2024-11-27,P00957,25,S008,90.35,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,2258.75,0,0,11,1
PO006643,2024-10-25,P00034,75,S023,18.48,9,Albert,Bruxelles,Belgique,0.83,9,1386.0,0,0,10,1
