id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O029340,2024-01-06,P00414,2,Marseille,Livré,null,null
O029341,2024-12-19,P00252,2,Paris,Livré,null,null
O029342,2024-02-21,P00943,1,Paris,Expédié,2024-03-03,Produit abîmé
O029343,2024-06-29,P00518,3,Paris,Livré,null,null
O029344,2024-01-22,P00846,2,Paris,Livré,null,null
O029345,2024-11-04,P00973,5,Paris,Livré,null,null
O029346,2024-10-20,P00386,2,Marseille,Livré,null,null
O029347,2024-06-24,P00198,2,Paris,Livré,null,null
O029348,2024-12-24,P00396,1,Paris,Livré,null,null
O029349,2024-10-09,P00582,20,Lyon,Expédié,null,null
O029351,2024-07-04,P00719,3,Marseille,Livré,null,null
O029352,2024-11-08,P00451,1,Paris,Livré,null,null
O029353,2024-03-05,P00759,3,Lyon,Expédié,2024-03-29,Mauvaise référence
O029354,2024-03-22,P00931,10,Paris,Livré,null,null
O029355,2024-02-26,P00620,8,Paris,Expédié,null,null
O029356,2024-03-18,P00262,5,Paris,Livré,null,null
O029357,2024-12-28,P00089,1,Lyon,Livré,null,null
O029358,2024-12-01,P00463,5,Marseille,Livré,null,null
O029359,2024-12-23,P00568,8,Marseille,Expédié,null,null
O029360,2024-12-18,P00106,3,Paris,Livré,null,null
O029361,2024-03-16,P00510,12,Paris,Livré,null,null
O029362,2024-10-14,P00011,2,Lyon,Livré,null,null
O029363,2024-01-24,P00334,1,Paris,Livré,null,null
O029364,2024-10-10,P00305,10,Paris,Expédié,null,null
O029365,2024-06-30,P00330,5,Paris,Expédié,null,null
O029366,2024-02-24,P00462,1,Paris,Expédié,null,null
O029367,2024-02-11,P00540,2,Paris,Livré,null,null
O029368,2024-11-14,P00226,10,Lyon,Livré,null,null
O029369,2024-11-23,P00751,1,Marseille,Livré,null,null
O029370,2024-12-17,P00631,1,Lyon,Livré,null,null
O029371,2024-09-14,P00831,2,Paris,Livré,null,null
O029372,2024-10-26,P00707,12,Lyon,Expédié,null,null
O029373,2024-01-03,P00810,12,Marseille,Expédié,2024-01-21,Produit abîmé
O029374,2024-12-28,P00604,3,Paris,Livré,null,null
O029375,2024-01-09,P00111,3,Paris,Livré,null,null
O029376,2024-11-16,P00445,2,Lyon,Livré,null,null
O029377,2024-09-12,P00610,1,Paris,Livré,2024-10-04,Client insatisfait
O029378,2024-12-01,P00892,8,Lyon,Expédié,null,null
O029379,2024-10-05,P00118,1,Marseille,Livré,null,null
O029380,2024-02-05,P00451,3,Paris,Livré,null,null
O029381,2024-12-12,P00691,5,Marseille,Livré,null,null
O029382,2024-03-30,P00948,1,Paris,Livré,null,null
O029383,2024-12-12,P00029,3,Lyon,Livré,null,null
O029384,2024-08-31,P00568,3,Paris,Expédié,null,null
O029385,2024-02-04,P00765,8,Lyon,Livré,null,null
O029386,2024-12-11,P00362,1,Lyon,Expédié,null,null
O029387,2024-04-28,P00284,2,Lyon,Livré,null,null
O029388,2024-12-13,P00014,3,Lyon,Expédié,null,null
O029389,2024-11-17,P00906,20,Marseille,Livré,null,null
O029390,2024-12-30,P00733,1,Lyon,Livré,null,null
O029393,2024-09-07,P00751,20,Paris,Livré,null,null
O029394,2024-11-26,P00451,5,Lyon,Livré,null,null
O029396,2024-07-07,P00938,10,Marseille,Livré,null,null
O029397,2024-08-10,P00106,1,Paris,Livré,null,null
O029398,2024-04-26,P00743,2,Lyon,Livré,null,null
O029399,2024-10-26,P00284,1,Lyon,Livré,null,null
O029400,2024-06-18,P00478,2,Paris,Expédié,null,null
O029401,2024-01-08,P00859,20,Marseille,Livré,null,null
O029402,2024-11-09,P00317,1,Marseille,Livré,null,null
O029403,2024-11-04,P00379,3,Paris,Expédié,null,null
O029404,2024-10-10,P00778,1,Paris,Livré,null,null
O029405,2024-01-16,P00938,5,Paris,Livré,null,null
O029406,2024-01-28,P00754,1,Paris,Livré,null,null
O029407,2024-12-31,P00070,1,Lyon,Livré,null,null
O029408,2024-09-17,P00449,2,Lyon,Livré,null,null
O029409,2024-10-27,P00890,8,Marseille,Expédié,null,null
O029410,2024-11-10,P00948,1,Lyon,Expédié,null,null
O029411,2024-08-10,P00462,1,Paris,Expédié,null,null
O029412,2024-12-06,P00802,1,Marseille,Livré,null,null
O029413,2024-01-15,P00470,15,Lyon,Livré,null,null
O029414,2024-04-15,P00220,3,Paris,Livré,null,null
O029416,2024-12-16,P00182,5,Marseille,Expédié,null,null
O029418,2024-12-25,P00712,5,Lyon,Livré,null,null
O029419,2024-03-31,P00014,1,Lyon,Livré,null,null
O029420,2024-12-26,P00630,3,Paris,Livré,null,null
O029421,2024-12-23,P00373,1,Paris,Livré,null,null
O029422,2024-12-15,P00093,2,Lyon,Expédié,null,null
O029423,2024-08-02,P00809,3,Paris,Livré,null,null
O029424,2024-11-10,P00839,3,Paris,Livré,null,null
O029425,2024-03-21,P00809,1,Paris,Livré,null,null
O029426,2024-11-17,P00775,1,Paris,Livré,null,null
O029427,2024-09-07,P00963,8,Lyon,Livré,2024-09-13,Client insatisfait
O029428,2024-05-22,P00080,8,Lyon,Livré,null,null
O029429,2024-11-27,P00764,1,Marseille,Livré,null,null
O029430,2024-09-17,P00026,1,Marseille,Livré,null,null
O029431,2024-08-16,P00881,12,Paris,Livré,null,null
O029432,2024-09-25,P00400,8,Paris,Livré,null,null
O029433,2024-08-03,P00826,20,Marseille,Livré,null,null
O029434,2024-12-21,P00570,2,Lyon,Livré,null,null
O029435,2024-03-23,P00143,3,Lyon,Expédié,null,null
O029436,2024-12-31,P00535,1,Paris,Livré,null,null
O029437,2024-11-30,P00699,5,Lyon,Livré,null,null
O029438,2024-12-08,P00231,1,Lyon,Livré,null,null
O029439,2024-03-16,P00256,1,Paris,Livré,null,null
O029440,2024-10-06,P00791,1,Marseille,Livré,null,null
O029441,2024-12-21,P00334,5,Lyon,Livré,2025-01-18,Livraison incomplète
O029443,2024-02-24,P00205,3,Paris,Expédié,null,null
O029444,2024-02-07,P00653,5,Lyon,Livré,null,null
O029445,2024-05-22,P00633,10,Lyon,Expédié,null,null
O029446,2024-12-31,P00296,8,Marseille,Livré,null,null
O029447,2024-12-06,P00507,3,Marseille,Livré,2024-12-15,Mauvaise référence
O029448,2024-03-20,P00659,20,Paris,Livré,null,null
O029449,2024-11-25,P00764,3,Marseille,Livré,null,null
O029450,2024-09-11,P00238,1,Paris,Livré,null,null
O029452,2024-11-20,P00938,20,Paris,Livré,null,null
O029453,2024-01-01,P00912,1,Lyon,Livré,null,null
O029454,2024-12-31,P00152,3,Marseille,Livré,2025-01-19,Livraison incomplète
O029455,2024-11-09,P00831,2,Lyon,Expédié,null,null
O029456,2024-09-24,P00250,3,Paris,Livré,null,null
O029458,2024-12-25,P00764,3,Paris,Livré,null,null
O029459,2024-11-18,P00220,1,Paris,Livré,2024-12-13,Produit abîmé
O029460,2024-12-01,P00396,3,Paris,Livré,null,null
O029461,2024-08-24,P00250,8,Paris,Livré,null,null
O029462,2024-09-09,P00613,2,Lyon,Expédié,null,null
O029463,2024-12-28,P00478,2,Paris,Livré,null,null
O029464,2024-04-09,P00742,2,Paris,Expédié,2024-04-17,Livraison incomplète
O029465,2024-12-31,P00357,10,Lyon,Expédié,null,null
O029466,2024-10-21,P00707,8,Paris,Livré,null,null
O029467,2024-12-09,P00262,10,Marseille,Livré,null,null
O029468,2024-10-04,P00164,1,Marseille,Livré,null,null
O029470,2024-11-13,P00133,1,Lyon,Expédié,null,null
O029471,2024-01-09,P00012,1,Lyon,Livré,null,null
O029472,2024-03-22,P00093,1,Paris,Livré,null,null
O029473,2024-10-16,P00330,3,Lyon,Livré,2024-11-12,Mauvaise référence
O029474,2024-12-02,P00906,15,Marseille,Livré,2024-12-21,Mauvaise référence
O029476,2024-12-17,P00993,2,Lyon,Livré,null,null
O029477,2024-12-12,P00231,15,Marseille,Livré,null,null
O029478,2024-01-19,P00549,1,Paris,Livré,null,null
O029479,2024-10-31,P00032,12,Marseille,Livré,null,null
O029480,2024-03-11,P00254,1,Paris,Livré,null,null
O029481,2024-11-10,P00973,12,Paris,Livré,null,null
O029482,2024-11-24,P00688,1,Paris,Expédié,null,null
O029483,2024-03-09,P00473,15,Lyon,Livré,null,null
O029484,2024-03-11,P00967,1,Lyon,Livré,null,null
O029485,2024-01-06,P00047,2,Marseille,Livré,null,null
O029486,2024-12-28,P00506,3,Paris,Expédié,null,null
O029487,2024-10-24,P00631,2,Paris,Livré,null,null
O029488,2024-09-10,P00135,5,Marseille,Livré,null,null
O029490,2024-01-08,P00626,15,Paris,Livré,null,null
O029495,2024-04-21,P00630,5,Paris,Livré,null,null
O029496,2024-01-21,P00744,8,Lyon,Expédié,null,null
O029497,2024-01-07,P00969,1,Marseille,Livré,null,null
O029498,2024-09-22,P00198,5,Lyon,Expédié,null,null
O029499,2024-12-17,P00278,3,Lyon,Livré,null,null
O029500,2024-12-08,P00973,10,Marseille,Livré,null,null
O029501,2024-01-16,P00865,2,Lyon,Livré,null,null
O029502,2024-09-05,P00938,5,Lyon,Livré,null,null
O029503,2024-10-17,P00188,1,Paris,Livré,null,null
O029505,2024-08-23,P00452,2,Paris,Livré,null,null
O029506,2024-09-18,P00810,2,Paris,Livré,null,null
O029507,2024-09-18,P00921,2,Paris,Livré,null,null
O029508,2024-03-07,P00754,2,Lyon,Livré,null,null
O029511,2024-12-19,P00143,1,Marseille,Livré,2025-01-15,Mauvaise référence
O029512,2024-09-19,P00507,10,Paris,Expédié,2024-09-28,Produit abîmé
O029513,2024-09-15,P00118,1,Lyon,Livré,null,null
O029514,2024-04-17,P00895,10,Marseille,Livré,null,null
O029515,2024-12-27,P00629,1,Paris,Livré,null,null
O029516,2024-12-03,P00943,1,Paris,Livré,null,null
O029518,2024-06-05,P00029,3,Lyon,Livré,null,null
O029519,2024-08-20,P00515,3,Paris,Expédié,null,null
O029520,2024-09-02,P00603,3,Lyon,Livré,null,null
O029521,2024-12-22,P00811,3,Paris,Livré,null,null
O029523,2024-04-14,P00240,2,Paris,Expédié,null,null
O029524,2024-02-23,P00534,5,Lyon,Expédié,null,null
O029525,2024-02-12,P00754,3,Marseille,Livré,null,null
O029527,2024-09-07,P00963,2,Marseille,Livré,null,null
O029528,2024-10-08,P00988,10,Lyon,Livré,null,null
O029529,2024-11-29,P00470,8,Paris,Expédié,null,null
O029530,2024-12-03,P00115,2,Lyon,Livré,null,null
O029531,2024-12-02,P00536,10,Paris,Livré,null,null
O029532,2024-02-08,P00052,12,Marseille,Expédié,null,null
O029533,2024-12-06,P00839,3,Lyon,Livré,2025-01-02,Livraison incomplète
O029535,2024-01-17,P00463,1,Marseille,Livré,2024-01-25,Livraison incomplète
O029537,2024-08-31,P00355,12,Paris,Expédié,null,null
O029538,2024-04-20,P00521,1,Paris,Expédié,null,null
O029539,2024-12-17,P00973,1,Paris,Expédié,null,null
O029540,2024-05-17,P00414,2,Lyon,Expédié,null,null
O029541,2024-10-18,P00604,8,Marseille,Expédié,null,null
O029542,2024-02-17,P00152,12,Paris,Livré,null,null
O029543,2024-12-31,P00908,5,Marseille,Livré,null,null
O029544,2024-12-22,P00417,15,Lyon,Livré,2025-01-20,Client insatisfait
O029546,2024-08-10,P00348,1,Lyon,Livré,null,null
O029548,2024-03-25,P00811,1,Lyon,Expédié,null,null
O029549,2024-11-26,P00654,5,Marseille,Livré,null,null
O029550,2024-11-19,P00191,15,Lyon,Livré,null,null
O029551,2024-11-29,P00740,3,Paris,Livré,null,null
O029552,2024-10-10,P00995,1,Paris,Livré,null,null
O029555,2024-12-09,P00891,1,Lyon,Livré,null,null
O029556,2024-10-24,P00008,1,Paris,Expédié,null,null
O029557,2024-04-21,P00044,2,Marseille,Livré,null,null
O029558,2024-11-17,P00288,1,Lyon,Livré,null,null
O029559,2024-04-09,P00370,12,Lyon,Expédié,null,null
O029560,2024-09-22,P00106,3,Lyon,Expédié,null,null
O029561,2024-12-11,P00535,5,Lyon,Livré,null,null
O029562,2024-03-11,P00357,1,Lyon,Livré,null,null
O029563,2024-09-07,P00516,1,Lyon,Livré,null,null
O029565,2024-01-06,P00516,3,Paris,Expédié,null,null
O029567,2024-12-19,P00452,10,Paris,Livré,null,null
O029568,2024-12-25,P00593,3,Paris,Livré,null,null
O029569,2024-10-04,P00389,10,Lyon,Expédié,null,null
O029570,2024-12-02,P00653,8,Lyon,Livré,null,null
O029571,2024-03-10,P00952,1,Marseille,Livré,2024-04-02,Produit abîmé
O029572,2024-12-01,P00691,1,Paris,Livré,null,null
O029573,2024-01-20,P00025,5,Paris,Expédié,null,null
O029574,2024-07-16,P00758,2,Marseille,Livré,2024-08-12,Produit abîmé
O029575,2024-03-05,P00418,2,Marseille,Livré,null,null
O029579,2024-09-14,P00671,2,Marseille,Expédié,null,null
O029580,2024-12-06,P00615,2,Lyon,Livré,null,null
O029581,2024-12-18,P00791,12,Marseille,Livré,null,null
O029582,2024-01-20,P00105,1,Marseille,Livré,null,null
O029583,2024-09-21,P00273,2,Paris,Livré,null,null
O029584,2024-08-22,P00921,3,Lyon,Livré,null,null
O029585,2024-10-02,P00413,5,Marseille,Livré,null,null
O029587,2024-11-04,P00463,5,Paris,Livré,null,null
O029588,2024-11-09,P00620,15,Paris,Livré,null,null
O029589,2024-10-26,P00449,8,Lyon,Livré,null,null
O029590,2024-05-18,P00751,3,Marseille,Livré,null,null
O029592,2024-11-20,P00943,1,Marseille,Livré,null,null
O029593,2024-11-09,P00846,3,Paris,Livré,null,null
O029594,2024-03-29,P00093,5,Marseille,Livré,null,null
O029595,2024-12-25,P00734,10,Paris,Livré,null,null
O029596,2024-12-12,P00688,15,Lyon,Expédié,null,null
O029597,2024-09-08,P00886,5,Paris,Livré,null,null
O029600,2024-12-20,P00979,3,Lyon,Livré,null,null
O029602,2024-12-26,P00171,1,Paris,Expédié,null,null
O029603,2024-02-07,P00451,1,Marseille,Expédié,null,null
O029605,2024-03-25,P00330,1,Marseille,Livré,null,null
O029606,2024-03-28,P00865,1,Paris,Livré,null,null
O029607,2024-12-12,P00888,2,Paris,Livré,null,null
O029609,2024-08-19,P00653,2,Paris,Livré,2024-09-10,Livraison incomplète
O029610,2024-12-27,P00865,5,Lyon,Livré,null,null
O029611,2024-12-28,P00688,3,Paris,Livré,null,null
O029612,2024-11-26,P00014,3,Marseille,Livré,null,null
O029613,2024-12-15,P00011,3,Lyon,Expédié,2025-01-06,Mauvaise référence
O029614,2024-09-17,P00009,2,Marseille,Livré,null,null
O029615,2024-12-31,P00277,15,Paris,Livré,null,null
O029617,2024-02-10,P00403,1,Marseille,Livré,null,null
O029618,2024-12-14,P00957,12,Marseille,Livré,null,null
O029619,2024-12-02,P00876,2,Lyon,Livré,null,null
O029620,2024-11-11,P00620,3,Lyon,Livré,null,null
O029623,2024-03-13,P00011,1,Paris,Livré,null,null
O029624,2024-12-12,P00740,1,Marseille,Expédié,null,null
O029625,2024-11-11,P00509,2,Marseille,Livré,null,null
O029626,2024-01-29,P00467,8,Lyon,Livré,null,null
O029627,2024-01-06,P00226,2,Paris,Expédié,2024-01-12,Client insatisfait
O029628,2024-06-28,P00654,3,Lyon,Expédié,null,null
O029629,2024-11-07,P00691,2,Marseille,Livré,null,null
O029630,2024-12-10,P00532,2,Marseille,Expédié,null,null
O029631,2024-10-25,P00414,12,Paris,Livré,null,null
O029632,2024-10-29,P00873,10,Lyon,Livré,null,null
O029634,2024-11-01,P00128,3,Lyon,Livré,null,null
O029635,2024-10-05,P00478,1,Lyon,Livré,null,null
O029636,2024-12-06,P00140,1,Marseille,Livré,null,null
O029638,2024-04-16,P00792,15,Marseille,Expédié,null,null
O029639,2024-11-18,P00046,1,Lyon,Livré,null,null
O029641,2024-11-25,P00398,8,Marseille,Livré,null,null
O029643,2024-03-12,P00426,2,Marseille,Expédié,null,null
O029644,2024-11-19,P00463,20,Paris,Livré,null,null
O029645,2024-10-31,P00510,2,Lyon,Livré,2024-11-05,Client insatisfait
O029646,2024-08-27,P00175,2,Lyon,Expédié,null,null
O029647,2024-06-30,P00754,5,Marseille,Expédié,null,null
O029648,2024-11-29,P00080,15,Lyon,Livré,null,null
O029650,2024-02-18,P00876,15,Marseille,Livré,null,null
O029651,2024-12-29,P00986,5,Paris,Expédié,null,null
O029652,2024-08-15,P00846,8,Paris,Livré,null,null
O029653,2024-09-10,P00081,3,Paris,Livré,null,null
O029654,2024-12-09,P00377,8,Marseille,Livré,2024-12-18,Produit abîmé
O029655,2024-10-25,P00379,10,Lyon,Expédié,null,null
O029656,2024-10-29,P00202,3,Marseille,Livré,null,null
O029657,2024-07-09,P00809,5,Paris,Livré,null,null
O029658,2024-11-19,P00754,3,Marseille,Livré,null,null
O029659,2024-02-09,P00414,3,Marseille,Livré,null,null
O029660,2024-12-28,P00441,12,Lyon,Expédié,null,null
O029661,2024-04-18,P00532,2,Marseille,Livré,null,null
O029662,2024-02-19,P00503,1,Lyon,Livré,null,null
O029663,2024-11-10,P00536,3,Paris,Livré,null,null
O029664,2024-09-26,P00388,1,Paris,Livré,null,null
O029665,2024-10-11,P00463,3,Marseille,Livré,null,null
O029666,2024-11-17,P00025,12,Marseille,Livré,null,null
O029667,2024-04-04,P00265,5,Lyon,Livré,null,null
O029670,2024-11-06,P00355,10,Marseille,Livré,null,null
O029671,2024-05-25,P00810,1,Paris,Expédié,null,null
O029672,2024-11-11,P00506,12,Marseille,Expédié,null,null
O029673,2024-05-15,P00379,5,Lyon,Livré,null,null
O029674,2024-12-26,P00037,1,Marseille,Livré,null,null
O029675,2024-09-10,P00979,5,Marseille,Livré,null,null
O029676,2024-12-21,P00459,15,Marseille,Expédié,null,null
O029677,2024-08-27,P00923,1,Lyon,Expédié,null,null
O029678,2024-12-06,P00604,3,Marseille,Livré,null,null
O029679,2024-02-12,P00742,12,Lyon,Expédié,null,null
O029680,2024-11-10,P00198,1,Lyon,Livré,null,null
O029681,2024-10-28,P00462,5,Lyon,Expédié,null,null
O029682,2024-02-19,P00507,3,Marseille,Livré,null,null
O029683,2024-09-15,P00387,2,Marseille,Livré,null,null
O029684,2024-11-04,P00434,5,Paris,Livré,null,null
O029685,2024-12-07,P00671,1,Lyon,Livré,2024-12-22,Client insatisfait
O029686,2024-08-24,P00403,8,Marseille,Expédié,null,null
O029687,2024-12-17,P00490,1,Marseille,Livré,null,null
O029691,2024-12-09,P00924,2,Lyon,Livré,null,null
O029692,2024-12-06,P00256,3,Marseille,Livré,null,null
O029693,2024-09-01,P00667,2,Lyon,Expédié,null,null
O029694,2024-09-15,P00859,2,Lyon,Livré,null,null
O029695,2024-04-10,P00435,10,Marseille,Livré,null,null
O029696,2024-12-24,P00008,12,Marseille,Livré,null,null
O029697,2024-11-17,P00264,10,Marseille,Livré,null,null
O029698,2024-11-21,P00671,3,Lyon,Livré,null,null
O029699,2024-03-18,P00070,10,Lyon,Expédié,null,null
O029700,2024-07-22,P00615,12,Marseille,Livré,null,null
O029701,2024-11-22,P00284,2,Paris,Livré,null,null
O029702,2024-01-17,P00250,2,Lyon,Livré,null,null
O029703,2024-04-11,P00029,1,Lyon,Livré,null,null
O029704,2024-01-27,P00952,3,Paris,Livré,null,null
O029705,2024-03-15,P00804,15,Lyon,Livré,null,null
O029706,2024-01-01,P00418,3,Paris,Expédié,null,null
O029707,2024-01-13,P00575,5,Lyon,Livré,null,null
O029708,2024-10-23,P00516,1,Marseille,Livré,null,null
O029709,2024-10-24,P00488,1,Lyon,Expédié,null,null
O029711,2024-11-07,P00912,3,Marseille,Livré,null,null
O029713,2024-01-17,P00855,15,Lyon,Livré,null,null
O029714,2024-02-05,P00624,2,Lyon,Livré,null,null
O029715,2024-12-22,P00791,10,Marseille,Livré,null,null
O029716,2024-09-02,P00149,1,Marseille,Livré,null,null
O029717,2024-11-29,P00943,5,Lyon,Livré,null,null
O029718,2024-01-18,P00121,5,Marseille,Livré,null,null
O029719,2024-12-25,P00516,10,Lyon,Expédié,null,null
O029720,2024-10-05,P00292,1,Lyon,Expédié,null,null
O029721,2024-02-17,P00924,1,Marseille,Livré,null,null
O029722,2024-12-03,P00733,1,Marseille,Livré,null,null
O029723,2024-02-21,P00024,15,Lyon,Livré,null,null
O029724,2024-12-04,P00333,1,Lyon,Livré,null,null
O029725,2024-10-09,P00398,1,Paris,Livré,null,null
O029726,2024-12-11,P00729,3,Lyon,Livré,null,null
O029728,2024-01-01,P00371,3,Lyon,Livré,null,null
O029729,2024-02-13,P00558,10,Paris,Livré,null,null
O029730,2024-07-31,P00413,15,Marseille,Livré,null,null
O029731,2024-11-06,P00034,3,Lyon,Livré,null,null
O029733,2024-12-25,P00047,12,Lyon,Livré,null,null
O029734,2024-08-02,P00008,8,Lyon,Expédié,null,null
O029735,2024-11-14,P00445,2,Marseille,Livré,2024-11-20,Client insatisfait
O029736,2024-10-27,P00387,12,Paris,Livré,null,null
O029737,2024-08-30,P00377,5,Marseille,Expédié,2024-09-09,Produit abîmé
O029737,2024-08-30,P00377,5,Marseille,Expédié,2024-09-26,Produit abîmé
O029738,2024-12-18,P00090,2,Marseille,Livré,null,null
O029739,2024-12-04,P00755,5,Lyon,Livré,null,null
O029740,2024-10-16,P00487,2,Marseille,Livré,null,null
O029741,2024-01-29,P00398,1,Paris,Livré,null,null
O029742,2024-11-16,P00886,5,Marseille,Livré,2024-11-26,Produit abîmé
O029743,2024-08-04,P00483,10,Lyon,Livré,null,null
O029744,2024-08-21,P00981,8,Lyon,Livré,null,null
O029745,2024-10-17,P00765,1,Marseille,Livré,null,null
O029747,2024-09-09,P00070,15,Marseille,Livré,null,null
O029748,2024-03-28,P00327,1,Lyon,Livré,null,null
O029750,2024-10-25,P00514,2,Lyon,Livré,null,null
O029751,2024-12-02,P00212,2,Paris,Livré,null,null
O029752,2024-11-06,P00707,1,Lyon,Livré,null,null
O029755,2024-11-15,P00921,2,Paris,Livré,null,null
O029756,2024-10-11,P00613,5,Paris,Livré,2024-10-16,Livraison incomplète
O029757,2024-03-30,P00546,10,Paris,Livré,null,null
O029759,2024-12-13,P00404,20,Marseille,Livré,null,null
O029760,2024-01-31,P00953,8,Lyon,Livré,null,null
O029761,2024-12-08,P00366,3,Marseille,Livré,null,null
O029762,2024-10-03,P00467,8,Lyon,Expédié,null,null
O029763,2024-01-31,P00924,10,Paris,Livré,null,null
O029764,2024-02-07,P00880,3,Lyon,Livré,null,null
O029765,2024-12-10,P00516,8,Lyon,Expédié,2025-01-01,Client insatisfait
O029766,2024-05-25,P00025,3,Lyon,Expédié,null,null
O029767,2024-12-11,P00924,2,Marseille,Livré,null,null
O029768,2024-11-25,P00710,3,Marseille,Livré,null,null
O029769,2024-11-19,P00025,5,Lyon,Expédié,null,null
O029770,2024-03-25,P00742,8,Paris,Livré,null,null
O029771,2024-10-21,P00446,2,Marseille,Expédié,null,null
O029772,2024-12-20,P00869,3,Lyon,Livré,null,null
